"sequence","AccelerometerX","AccelerometerY","AccelerometerZ","GyroscopeX","GyroscopeY","GyroscopeZ"
810,-294,-1004,46,-4,9,44
811,43,-962,47,-15,20,5
812,83,-969,-17,-12,25,14
813,4,-1004,67,-10,-34,21
814,-92,-942,41,-15,-4,30
815,-40,-989,24,-7,4,11
816,100,-958,67,-8,14,11
817,62,-1009,-26,-15,52,29
818,-173,-977,0,-13,17,36
819,-125,-910,75,-8,2,6
820,208,-1032,-30,-16,-23,0
821,-42,-984,109,-30,-14,16
822,-94,-942,67,-13,19,16
823,70,-999,-8,-12,19,18
824,206,-964,-1,-9,13,30
825,-214,-959,40,-11,-2,40
826,-162,-1028,25,-11,6,9
827,223,-978,24,-6,40,14
828,-121,-992,22,-4,28,43
829,12,-927,66,-15,21,14
830,87,-997,15,-11,13,17
831,-40,-985,58,-11,9,30
832,17,-976,-8,-9,4,31
833,14,-1018,9,-10,5,33
834,-212,-890,66,-11,12,25
835,62,-1019,-26,-14,12,-4
836,136,-1036,57,-24,62,23
837,-290,-866,80,-11,29,38
838,140,-990,-13,-13,11,9
839,-59,-978,75,-10,16,21
840,78,-954,20,-22,50,12
841,-68,-1028,-28,-11,20,24
842,-27,-958,82,-6,14,19
843,170,-885,9,4,71,24
844,-195,-1090,12,-3,12,24
845,-14,-929,85,-12,18,3
846,101,-980,16,-11,8,16
847,93,-966,27,-12,10,33
848,-166,-957,49,-12,16,39
849,-69,-1026,3,-10,10,18
850,137,-968,-12,-8,40,28
851,-175,-970,68,-6,12,30
852,28,-999,6,-12,11,9
853,26,-999,38,-10,18,15
854,84,-948,56,-9,8,23
855,20,-1019,-4,-16,11,35
856,-128,-954,56,-8,12,32
857,-139,-940,23,-13,13,11
858,251,-948,-19,-16,1,8
859,-130,-1044,79,-7,-46,27
860,-280,-926,69,-19,18,21
861,291,-1032,-20,-9,14,-9
862,-81,-971,78,-10,-6,15
863,44,-971,-5,-18,-26,17
864,-23,-1017,14,-11,1,32
865,83,-931,3,-4,-4,26
866,-29,-961,31,-19,-65,21
867,-261,-1019,43,-17,14,9
868,136,-935,108,-8,13,-8
869,114,-1009,-9,-8,1,29
870,105,-971,-6,-17,25,49
871,-313,-904,42,-10,24,51
872,97,-1024,14,-17,9,5
873,-52,-1014,21,-12,-21,16
874,-47,-940,58,-15,13,16
875,64,-1016,9,-11,5,15
876,77,-968,50,-7,13,25
877,79,-939,56,-11,21,27
878,-139,-1017,20,-7,21,32
879,-74,-910,1,-14,17,24
880,-44,-1025,64,-15,6,1
881,159,-1022,-6,-27,34,20
882,-282,-926,43,-17,45,38
883,-10,-969,43,-13,6,-9
884,216,-1030,22,-7,14,-3
885,38,-940,66,-19,-26,31
886,-132,-997,-22,-19,18,43
887,-51,-945,47,-6,5,18
888,99,-995,19,-13,5,13
889,-106,-929,38,-20,9,23
890,-31,-965,68,-16,19,6
891,185,-983,26,-8,15,33
892,-115,-1002,18,-12,6,43
893,1,-935,-25,-7,1,27
894,-51,-984,94,-10,15,14
895,73,-998,-14,-12,-3,12
896,43,-962,23,-20,39,34
897,-150,-957,77,-9,6,31
898,37,-992,7,-13,9,13
899,-52,-998,65,-7,16,11
900,127,-1012,-49,-6,33,18
901,-171,-970,62,-14,16,38
902,-76,-871,51,-9,9,16
903,212,-984,-29,1,-59,1
904,-171,-995,75,-13,-23,15
905,-111,-959,87,-14,16,7
906,227,-1022,-16,-10,5,7
907,59,-997,44,-13,30,33
908,-134,-938,-7,-6,27,31
909,-75,-928,-11,-10,16,15
910,185,-947,104,-7,7,18
911,-242,-955,19,-15,-25,36
912,144,-955,2,-7,5,14
913,-18,-974,50,-12,28,29
914,-39,-945,44,-12,8,18
915,24,-1038,-15,-8,9,28
916,-143,-992,11,-10,12,28
917,185,-923,64,-8,4,20
918,-116,-1000,-22,1,58,27
919,-56,-962,85,-2,27,14
920,-5,-974,31,-14,7,10
921,41,-1063,3,-7,8,25
922,-39,-943,53,-4,19,35
923,-50,-970,14,-6,12,19
924,-114,-895,32,-10,8,4
925,188,-1030,9,-22,19,-3
926,-48,-1048,43,-15,43,41
927,-104,-909,85,-11,13,25
928,90,-965,-10,-11,14,1
929,160,-1002,45,-12,7,20
930,-205,-968,9,-15,-5,43
931,-152,-972,39,-12,11,19
932,209,-1008,43,-12,0,8
933,-4,-901,21,-10,13,29
934,-71,-1002,34,-10,-2,21
935,29,-988,29,-12,15,24
936,-43,-971,45,-8,14,34
937,15,-1015,-26,-11,7,29
938,-28,-988,53,-7,2,17
939,-53,-959,67,-10,20,17
940,-82,-952,12,-13,3,10
941,145,-1087,-23,-14,-12,17
942,-125,-808,124,-27,20,53
943,-109,-972,7,-17,-1,-1
944,178,-1013,13,-3,10,8
945,-181,-988,61,-13,-13,21
946,122,-939,2,-5,-16,14
947,1,-1020,25,-11,23,17
948,22,-938,24,0,29,8
949,19,-1039,46,-3,-23,22
950,-139,-955,11,-11,5,29
951,82,-941,87,-12,18,13
952,73,-1000,-10,-10,14,23
953,-60,-1005,61,-17,17,29
954,-128,-925,-2,-6,9,23
955,178,-1025,26,-15,14,24
956,-158,-937,17,-4,61,37
957,29,-981,42,-11,5,12
958,8,-1021,21,-12,12,19
959,35,-949,40,-10,15,22
960,91,-988,20,-12,25,32
961,-145,-984,19,-8,16,37
962,-56,-896,32,-10,11,15
963,-8,-1065,16,-13,10,2
964,220,-977,22,24,-7,16
965,-397,-957,65,-10,-12,38
966,70,-973,29,-14,11,6
967,5,-1010,37,-7,6,4
968,96,-923,65,-9,-19,6
969,56,-1023,-37,-9,-2,30
970,-153,-947,50,-8,9,34
971,135,-983,-14,-13,47,18
972,-107,-995,56,-15,34,29
973,-116,-894,74,-10,10,0
974,202,-999,13,-13,14,17
975,-25,-989,24,-6,8,47
976,-63,-860,57,-8,14,41
977,-114,-1055,4,-14,10,14
978,147,-974,-13,-3,-16,12
979,-193,-972,69,-15,-13,25
980,106,-1007,19,-10,4,12
981,91,-987,43,-10,11,24
982,-73,-963,68,-10,15,25
983,42,-1007,-70,-14,33,27
984,-118,-938,98,-12,17,31
985,-127,-956,25,-10,10,11
986,0,-1067,-51,4,84,15
987,14,-933,108,15,14,24
988,-126,-927,63,-14,8,4
989,187,-1028,-27,-10,16,-3
990,123,-974,87,-12,-18,30
991,-113,-962,0,-17,-26,43
992,-125,-1009,-14,-10,4,24
993,18,-869,62,-4,-27,4
994,-60,-951,37,-20,26,17
995,47,-981,44,-13,7,4
996,242,-934,37,-9,14,30
997,-243,-1002,44,-10,16,56
998,32,-971,-32,-9,17,31
999,-132,-942,94,-5,17,14
1000,96,-994,-1,-13,19,4
1001,-5,-1059,-44,-21,-16,25
1002,-26,-922,115,-17,26,34
1003,18,-958,32,-15,7,19
1004,-20,-985,17,-7,8,13
1005,25,-1038,2,-6,40,15
1006,-33,-934,90,-8,35,36
1007,-185,-975,-28,-13,13,24
1008,138,-879,1,-7,50,5
1009,20,-1028,97,24,-15,19
1010,-252,-997,33,-18,15,18
1011,138,-967,20,-11,13,-5
1012,241,-1009,56,-8,5,14
1013,-65,-955,-20,-17,-16,40
1014,-238,-969,42,-7,3,34
1015,303,-858,-5,-7,-2,11
1016,-224,-904,53,-2,-3,30
1017,-50,-958,15,-10,9,13
1018,176,-971,90,-8,11,11
1019,-152,-974,10,-12,14,28
1020,188,-944,11,-11,17,28
1021,-198,-1024,58,-8,9,40
1022,-55,-993,-14,-12,10,22
1023,40,-944,37,-11,7,18
1024,139,-903,62,-27,-51,10
1025,-278,-1004,70,-14,14,20
1026,137,-1025,-33,-8,15,10
1027,27,-1013,66,-10,5,27
1028,24,-906,49,-10,-4,23
1029,-155,-957,-32,-11,5,19
1030,27,-989,47,-6,4,1
1031,43,-1005,42,6,25,20
1032,-79,-955,-7,-8,2,26
1033,-34,-963,97,-10,18,4
1034,150,-962,39,-13,8,5
1035,39,-993,14,-10,7,30
1036,-119,-943,15,-7,13,40
1037,-79,-1030,29,-13,14,26
1038,146,-1007,-4,-1,2,18
1039,-93,-947,48,-16,-2,23
1040,-7,-958,29,-14,10,17
1041,-24,-1004,17,-7,10,22
1042,32,-986,40,-7,10,26
1043,47,-997,35,-12,6,33
1044,-34,-975,-9,-11,8,28
1045,-162,-885,62,-11,14,19
1046,84,-1040,11,-16,10,-1
1047,121,-1026,30,-4,112,37
1048,-249,-916,70,0,17,45
1049,-12,-1001,-10,-12,12,6
1050,-5,-986,56,-12,14,0
1051,137,-938,30,-12,-50,1
1052,-37,-1044,-6,-15,-7,31
1053,-86,-941,48,-8,6,27
1054,168,-940,-6,2,-25,11
1055,-94,-1029,40,-15,-28,24
1056,-190,-912,78,-12,16,11
1057,121,-964,24,-10,9,9
1058,89,-978,27,-21,13,30
1059,-52,-932,35,-12,15,34
1060,-19,-1035,7,-12,17,23
1061,6,-961,38,-9,46,33
1062,-102,-980,13,-7,16,29
1063,-25,-988,30,-12,1,17
1064,50,-1015,40,-8,9,12
1065,87,-960,61,-11,12,16
1066,-6,-1006,-26,-11,14,33
1067,-67,-950,51,-10,23,35
1068,-179,-939,34,-10,11,19
1069,147,-1061,-36,7,43,7
1070,-146,-955,110,19,-14,35
1071,-186,-912,40,-20,3,8
1072,270,-1004,-7,-6,17,-10
1073,-96,-1014,107,-8,-2,23
1074,75,-967,-41,-7,-27,25
1075,-90,-1008,22,-8,10,33
1076,102,-925,54,-3,18,13
1077,-6,-961,1,-2,-24,16
1078,-233,-983,54,-14,9,21
1079,257,-943,81,-14,13,13
1080,-165,-1066,-7,-9,11,36
1081,236,-889,61,-19,13,23
1082,-350,-1008,-12,-5,9,30
1083,274,-953,-27,-11,8,9
1084,-143,-1018,101,-16,-12,38
1085,-46,-970,27,-12,9,19
1086,108,-976,9,-11,17,14
1087,-107,-993,53,-9,15,25
1088,115,-915,-15,-9,16,16
1089,-120,-1008,100,-3,11,29
1090,-127,-1026,11,-11,13,19
1091,136,-982,-20,-13,6,15
1092,4,-947,34,-31,-11,22
1093,-218,-943,56,-16,17,12
1094,63,-985,53,-14,3,-7
1095,178,-1025,0,-5,4,17
1096,4,-959,72,-28,22,38
1097,-69,-980,-32,-15,18,34
1098,-100,-989,28,-6,25,8
1099,136,-984,4,-3,-34,7
1100,-110,-932,91,-21,-8,31
1101,32,-942,46,-12,9,14
1102,107,-966,44,-11,12,37
1103,-82,-977,-9,-13,13,31
1104,-21,-997,-31,-7,31,26
1105,-135,-987,80,-12,9,23
1106,167,-976,-16,-12,12,10
1107,-27,-1029,70,-7,63,35
1108,-104,-942,33,-8,15,27
1109,-9,-976,51,-10,14,11
1110,80,-932,45,-7,12,16
1111,28,-1028,0,-1,5,23
1112,-151,-962,45,-12,7,36
1113,-207,-960,24,-7,10,7
1114,305,-995,-33,-18,73,5
1115,-94,-965,93,-18,46,27
1116,-177,-955,74,-14,13,9
1117,215,-1005,-7,-10,23,9
1118,154,-962,58,-18,3,43
1119,-316,-964,1,-10,-5,37
1120,-65,-978,-13,-11,14,-6
1121,286,-981,94,-22,-8,11
1122,-244,-927,18,-25,7,36
1123,210,-953,26,-12,8,23
1124,-130,-1025,41,-11,19,41
1125,60,-937,25,-16,11,16
1126,-118,-1015,-3,-7,-6,28
1127,-15,-977,50,-11,14,17
1128,75,-917,18,-11,12,20
1129,-13,-987,4,-16,5,23
1130,-109,-996,45,-18,12,29
1131,-206,-968,67,-10,-2,17
1132,228,-970,-9,-7,7,-3
1133,-102,-1034,88,-14,27,26
1134,48,-925,-20,-14,35,35
1135,-205,-1007,18,-13,21,22
1136,147,-841,13,-10,1,-3
1137,10,-1067,89,-38,39,16
1138,-146,-967,32,-10,9,16
1139,104,-963,46,-14,15,11
1140,129,-990,9,-8,17,34
1141,-88,-969,2,-23,21,45
1142,-187,-968,35,-6,5,18
1143,113,-980,13,-9,18,1
1144,7,-1037,15,-13,37,34
1145,-42,-912,58,-11,19,32
1146,31,-991,47,-11,11,19
1147,29,-975,40,-8,7,21
1148,2,-995,22,-10,11,25
1149,-28,-983,12,-4,17,34
1150,-109,-951,51,-10,11,32
1151,-34,-1000,-5,-14,11,7
1152,79,-1010,31,-2,25,8
1153,-75,-926,54,0,7,33
1154,-75,-955,21,-14,1,8
1155,115,-946,41,-3,18,15
1156,-34,-1042,69,-8,35,22
1157,17,-953,-43,-2,25,25
1158,-82,-995,27,-13,12,18
1159,105,-908,19,-8,13,3
1160,9,-989,75,7,-15,23
1161,-185,-991,3,-17,16,27
1162,143,-869,91,-9,10,12
1163,-19,-1064,17,-13,8,28
1164,32,-924,-14,-4,-29,24
1165,-93,-954,96,-9,14,25
1166,73,-1002,-64,-15,17,21
1167,-91,-1015,31,-20,19,35
1168,5,-949,61,-14,25,26
1169,-47,-996,36,-13,11,9
1170,168,-961,26,-7,8,8
1171,-8,-999,30,-12,15,33
1172,-82,-966,27,-1,-34,33
1173,-134,-949,34,-12,15,31
1174,45,-984,74,-13,16,6
1175,180,-911,-12,11,-3,2
1176,-416,-1046,50,-15,-26,27
1177,86,-927,7,-14,11,5
1178,124,-1037,42,-8,23,16
1179,-21,-947,56,-25,53,21
1180,15,-984,-9,-14,17,25
1181,-54,-969,19,-10,18,29
1182,102,-875,39,-11,31,26
1183,-241,-1043,53,-22,-19,19
1184,15,-974,30,-13,18,-3
1185,216,-959,59,-10,21,20
1186,-6,-962,-4,-9,15,49
1187,-156,-929,43,-13,14,44
1188,-35,-1012,21,-11,11,13
1189,112,-1003,8,-10,39,22
1190,-211,-1030,10,-11,25,23
1191,148,-945,42,-8,2,9
1192,59,-1016,49,-10,12,27
1193,-133,-961,48,-9,7,27
1194,129,-964,-33,-5,3,26
1195,-288,-1034,81,-14,13,26
1196,46,-880,22,-10,11,5
1197,147,-1045,-25,-40,17,18
1198,-107,-925,71,-28,45,28
1199,-178,-957,79,-17,13,6
1200,217,-1063,-17,-9,14,2
1201,112,-971,78,-15,29,31
1202,-141,-938,-21,-18,10,39
1203,-59,-957,-20,-13,12,14
1204,203,-926,88,-13,35,17
1205,-263,-956,44,-13,1,36
1206,9,-938,38,-9,2,12
1207,187,-989,25,-10,16,20
1208,-167,-970,40,-16,25,30
1209,102,-962,5,-11,6,25
1210,-176,-1024,32,-9,14,32
1211,85,-931,34,-9,-1,22
1212,-4,-1021,-27,-2,-6,23
1213,-35,-956,76,-9,19,19
1214,-75,-958,74,-16,5,8
1215,1,-1046,-22,-9,9,13
1216,175,-966,3,-19,56,30
1217,-132,-947,103,-8,50,38
1218,-106,-910,-39,-10,10,14
1219,155,-943,25,-6,0,-1
1220,-132,-981,90,-15,-33,29
1221,-106,-980,51,-14,0,15
1222,156,-985,-14,-13,9,-8
1223,123,-980,79,-10,16,14
1224,-56,-967,-27,-17,21,41
1225,-200,-981,37,-10,14,36
1226,196,-895,22,-10,-13,12
1227,-124,-934,76,-38,-7,26
1228,24,-886,-10,-9,8,14
1229,19,-969,60,-10,14,25
1230,-91,-1008,15,-10,19,31
1231,118,-952,25,-9,27,33
1232,-176,-1006,40,-9,12,24
1233,61,-947,24,-10,10,15
1234,-14,-1030,-8,-12,6,23
1235,168,-862,18,-17,-59,19
1236,-344,-1009,107,-19,25,26
1237,219,-954,-28,-6,5,-1
1238,-180,-1056,110,-7,9,28
1239,99,-937,-66,-29,55,26
1240,-88,-958,41,-12,19,22
1241,-18,-1011,46,-11,13,0
1242,188,-964,26,-20,69,15
1243,-144,-976,30,-11,36,37
1244,-57,-949,75,-12,5,17
1245,170,-994,8,-11,7,12
1246,-30,-986,33,-16,-1,26
1247,-134,-927,38,-13,9,21
1248,19,-1032,-34,-15,8,19
1249,107,-973,68,-5,26,34
1250,-111,-948,48,-4,15,33
1251,2,-1005,0,-15,11,14
1252,50,-981,31,-12,12,18
1253,-18,-993,44,-12,6,27
1254,33,-1000,4,-12,19,29
1255,-27,-951,42,-7,12,31
1256,-269,-963,64,-12,10,18
1257,199,-1072,-51,-9,8,2
1258,120,-844,35,-14,93,38
1259,-302,-946,110,-17,4,23
1260,136,-988,8,-11,17,12
1261,-146,-1037,64,-10,13,20
1262,154,-921,-19,-21,0,9
1263,-48,-1021,29,-12,11,18
1264,-15,-952,32,-11,8,9
1265,115,-925,9,-20,68,34
1266,-186,-1054,32,-10,7,44
1267,3,-904,106,-10,14,3
1268,47,-993,-14,-11,21,14
1269,101,-999,52,-14,32,24
1270,-168,-931,-10,-9,16,40
1271,114,-1003,39,-13,16,23
1272,-48,-1007,2,-17,2,31
1273,-100,-954,56,-16,26,23
1274,17,-1012,23,-10,5,11
1275,56,-963,49,-11,14,18
1276,65,-963,58,-7,19,29
1277,-85,-1024,-11,-3,12,34
1278,-115,-986,22,-13,17,22
1279,20,-934,74,-11,11,7
1280,188,-970,-70,-15,-28,9
1281,-256,-939,110,-19,-2,32
1282,-18,-982,36,-18,15,8
1283,88,-1046,21,-8,15,17
1284,-63,-960,73,-13,-9,14
1285,110,-975,-37,-12,10,15
1286,-99,-974,0,-11,16,25
1287,21,-921,90,-7,-18,16
1288,-6,-985,6,-26,-18,29
1289,-144,-964,33,-10,1,19
1290,245,-917,51,-10,7,4
1291,16,-989,23,-10,4,32
1292,-89,-984,5,-10,16,40
1293,-169,-955,44,-7,8,32
1294,178,-1025,-41,-12,-1,12
1295,-156,-989,70,-18,-19,16
1296,68,-963,29,-8,-6,12
1297,33,-994,30,-13,13,23
1298,-78,-967,50,-9,11,31
1299,138,-985,-5,-19,21,26
1300,-194,-994,112,-17,20,29
1301,-64,-956,-19,-11,5,11
1302,79,-923,0,-11,54,7
1303,74,-1028,32,21,78,26
1304,-248,-962,106,-14,21,30
1305,67,-1021,-9,-12,8,0
1306,192,-975,37,-6,10,7
1307,-48,-961,9,-1,10,36
1308,-132,-977,17,-9,16,33
1309,-20,-975,27,-10,14,14
1310,47,-960,72,-28,87,26
1311,-89,-949,14,-8,24,18
1312,355,-921,72,-10,16,11
1313,-335,-1003,6,-15,12,55
1314,190,-919,48,-17,10,23
1315,-249,-1038,10,-3,9,34
1316,23,-1015,-40,-13,10,8
1317,89,-943,67,-13,-5,16
1318,27,-953,54,1,1,24
1319,-104,-984,48,-16,21,19
1320,-6,-1012,9,-9,11,20
1321,-5,-1024,17,-14,3,20
1322,89,-906,68,-22,11,23
1323,-286,-1041,-23,-15,13,25
1324,127,-941,-6,-9,-2,2
1325,74,-928,95,-30,-47,19
1326,-209,-982,23,-22,28,18
1327,116,-984,85,-10,19,-11
1328,130,-1028,0,-6,12,22
1329,32,-957,-14,-21,8,44
1330,-198,-956,29,-6,8,35
1331,-7,-956,49,-10,27,9
1332,57,-869,-22,7,13,24
1333,-169,-1008,80,-16,-6,15
1334,272,-948,72,-14,16,12
1335,-159,-996,-3,-10,10,37
1336,175,-952,7,-11,6,26
1337,-183,-1009,44,-8,8,38
1338,-4,-946,27,-11,11,16
1339,29,-1001,41,-13,12,16
1340,27,-909,-16,-1,-30,14
1341,-160,-1033,71,-10,-27,22
1342,19,-983,38,-15,12,13
1343,71,-1054,6,-8,8,17
1344,-42,-960,49,-24,36,26
1345,-68,-946,27,-13,21,23
1346,-60,-912,15,-8,6,9
1347,130,-997,9,-20,-35,5
1348,-38,-1033,55,-37,1,32
1349,-114,-938,30,-12,-2,14
1350,102,-966,46,-12,4,-2
1351,126,-993,21,-13,9,27
1352,-116,-938,47,-21,16,48
1353,-114,-993,35,-12,15,26
1354,95,-974,13,-9,9,14
1355,-27,-1029,-21,-20,7,26
1356,-37,-954,80,-15,27,24
1357,-15,-982,13,-11,18,18
1358,65,-993,29,-11,14,25
1359,29,-977,26,-8,13,32
1360,-48,-960,41,-11,29,32
1361,-83,-962,40,-11,11,19
1362,-66,-980,14,-13,10,6
1363,252,-934,-9,-1,31,17
1364,-139,-1053,104,16,31,41
1365,-278,-937,43,-13,18,24
1366,198,-991,-21,-8,7,-13
1367,-45,-1000,82,-15,5,8
1368,66,-978,-18,-17,24,21
1369,-74,-1016,0,-10,18,34
1370,88,-905,41,-11,51,28
1371,96,-920,39,-3,113,34
1372,-345,-1046,43,-13,11,17
1373,111,-940,71,-11,16,-4
1374,115,-1042,-14,-9,10,26
1375,41,-887,67,-15,22,43
1376,-124,-992,6,-8,11,33
1377,52,-1008,7,-14,12,23
1378,-110,-967,17,0,21,30
1379,-13,-998,61,-14,1,17
1380,6,-1009,9,-10,6,12
1381,56,-959,41,-10,8,14
1382,157,-965,41,-9,11,27
1383,-172,-981,36,-3,29,41
1384,-111,-981,31,-12,17,23
1385,-76,-981,11,-15,4,6
1386,151,-1031,20,-20,102,25
1387,-263,-919,67,-12,26,27
1388,149,-959,27,-10,11,-11
1389,11,-1040,28,-7,13,17
1390,70,-969,44,-27,34,29
1391,5,-988,-19,-13,12,37
1392,-120,-960,67,-10,18,20
1393,132,-869,19,-2,-27,10
1394,-220,-1067,39,-11,19,25
1395,62,-966,69,-13,11,8
1396,93,-1005,15,-13,11,29
1397,58,-947,45,-12,14,35
1398,-162,-941,27,-7,2,28
1399,-43,-1029,-17,-10,12,13
1400,150,-984,34,-11,-39,26
1401,-195,-979,65,-24,-33,25
1402,160,-972,-6,-12,15,13
1403,-89,-1011,59,-13,17,23
1404,-91,-966,39,-7,13,17
1405,177,-971,-19,-9,-28,22
1406,-278,-1041,43,-13,13,27
1407,120,-819,63,-11,18,11
1408,145,-996,-48,-17,6,12
1409,-233,-975,89,-20,-2,27
1410,-110,-974,54,-15,9,9
1411,254,-1031,-4,-8,18,2
1412,36,-944,68,-14,54,32
1413,-183,-964,-15,-5,30,32
1414,-44,-974,-17,-10,11,12
1415,185,-955,104,-19,-2,21
1416,-161,-947,28,-26,2,32
1417,100,-984,14,-10,12,13
1418,-10,-979,62,-10,18,33
1419,-70,-984,15,-17,2,27
1420,10,-973,0,-5,-8,26
1421,-121,-1016,30,-10,10,23
1422,135,-953,23,-8,11,15
1423,21,-896,0,-22,-34,21
1424,-113,-990,93,-18,18,22
1425,-48,-1013,19,-12,14,17
1426,54,-1039,2,-7,17,19
1427,59,-938,61,-10,47,31
1428,-119,-967,4,-8,29,29
1429,-75,-925,58,-8,10,4
1430,102,-977,-20,0,-20,1
1431,-41,-1013,56,-8,-15,29
1432,-155,-941,88,-11,10,9
1433,167,-1011,12,-12,20,-2
1434,194,-1009,17,-11,16,35
1435,-232,-935,2,-15,12,54
1436,-170,-970,43,-12,12,14
1437,336,-1032,-16,-7,-6,-1
1438,-217,-886,63,-29,28,35
1439,56,-968,51,-14,15,20
1440,39,-998,30,-11,12,29
1441,-77,-984,36,-5,9,29
1442,64,-955,46,-10,22,33
1443,-132,-1017,-17,-9,20,28
1444,-53,-951,54,-12,14,15
1445,58,-992,-16,-11,17,10
1446,206,-939,20,-11,-59,15
1447,-455,-980,127,-20,25,38
1448,269,-967,-32,-10,4,-4
1449,-158,-1050,120,-11,15,32
1450,66,-971,-84,-27,28,27
1451,-107,-942,50,-13,19,23
1452,34,-960,74,-11,18,-5
1453,172,-928,-6,-5,-59,3
1454,-155,-1039,21,-23,-9,34
1455,-60,-963,84,-11,10,18
1456,176,-968,6,-10,11,18
1457,-54,-994,30,-17,45,33
1458,-53,-937,33,-9,22,23
1459,-72,-1032,46,-13,14,19
1460,128,-1007,-23,-5,-2,25
1461,-89,-939,74,-19,13,39
1462,-23,-982,12,-13,14,14
1463,47,-985,29,-12,11,9
1464,11,-976,48,-9,15,23
1465,46,-1000,9,-18,35,39
1466,-108,-959,38,-9,17,41
1467,-193,-974,50,-11,12,14
1468,131,-988,-9,-8,22,-2
1469,95,-990,14,-19,-35,16
1470,-196,-916,89,-23,43,34
1471,39,-986,-5,-8,12,6
1472,-6,-1020,70,-8,11,20
1473,80,-981,-12,-30,14,21
1474,-34,-988,16,-13,11,22
1475,-41,-963,41,-12,20,11
1476,85,-994,38,-17,-6,15
1477,-166,-989,14,-13,-16,31
1478,33,-908,77,-11,10,9
1479,118,-976,6,-11,15,21
1480,25,-1008,41,-10,26,30
1481,-134,-918,12,-8,14,33
1482,27,-1015,18,-13,2,20
1483,-32,-1031,-5,-7,-24,26
1484,-88,-941,47,-13,2,21
1485,31,-1003,48,-9,7,8
1486,93,-989,32,-10,16,16
1487,36,-971,35,-11,9,26
1488,-47,-986,31,-8,14,35
1489,-178,-989,16,-13,10,30
1490,60,-934,59,-8,12,8
1491,240,-922,-25,23,-24,4
1492,-388,-1001,102,-10,-32,20
1493,-19,-976,21,-17,13,4
1494,208,-1050,-8,-7,15,12
1495,-7,-942,67,-11,58,26
1496,-25,-991,-24,-11,46,27
1497,-96,-979,38,-9,15,24
1498,51,-986,13,-5,54,31
1499,-126,-951,58,-17,12,28
1500,-25,-973,45,-16,17,-7
1501,229,-939,76,-10,17,12
1502,60,-1027,-48,-7,11,48
1503,-208,-931,25,-12,7,55
1504,-128,-952,74,-8,10,19
1505,201,-1038,-35,-9,28,7
1506,-155,-978,45,1,-6,21
1507,64,-960,60,-13,11,13
1508,53,-995,31,-7,12,29
1509,-62,-926,62,-8,12,26
1510,168,-987,-48,-15,61,25
1511,-281,-978,92,-13,26,35
1512,39,-954,15,-6,6,-2
1513,-52,-1070,-14,-12,98,26
1514,-1,-896,71,4,58,31
1515,-156,-968,76,-15,14,1
1516,163,-1030,-25,-8,11,-5
1517,170,-971,87,-16,-5,26
1518,-89,-953,-5,-24,-6,49
1519,-175,-1009,-4,-12,16,22
1520,86,-796,51,0,-13,2
1521,-59,-884,46,-12,-32,27
1522,-37,-982,37,-16,10,8
1523,251,-939,53,-11,20,27
1524,-228,-961,11,-14,8,37
1525,210,-998,-19,-11,15,21
1526,-259,-1000,72,-8,8,36
1527,56,-932,9,-12,9,9
1528,51,-1016,9,-18,25,26
1529,36,-927,104,-11,57,29
1530,-152,-997,17,-14,9,29
1531,34,-1034,-3,-12,10,8
1532,80,-938,63,-6,14,13
1533,27,-975,7,-7,-4,21
1534,-300,-1027,4,-10,3,33
1535,56,-980,2,-1,27,10
1536,159,-943,58,-15,22,17
1537,-156,-960,88,-17,17,14
1538,3,-982,16,-11,18,0
1539,127,-1009,54,-6,15,21
1540,33,-953,-35,0,35,47
1541,-209,-961,46,-11,12,30
1542,78,-992,25,-11,8,3
1543,47,-893,16,-18,46,30
1544,-141,-1028,59,-8,7,25
1545,174,-971,23,-17,23,22
1546,-135,-995,44,-8,14,35
1547,120,-973,8,-11,7,21
1548,-143,-1001,30,-9,6,26
1549,93,-993,0,-9,14,19
1550,-257,-925,56,-13,15,25
1551,198,-1052,-39,-14,-16,10
1552,-109,-812,140,-25,16,38
1553,-104,-964,23,-15,10,2
1554,107,-1056,18,-6,19,20
1555,-152,-965,45,-16,31,28
1556,149,-936,2,-11,27,13
1557,-75,-1006,29,-10,17,14
1558,20,-975,0,-3,37,6
1559,45,-1021,56,4,-11,24
1560,-78,-952,19,-10,1,30
1561,82,-969,67,-13,19,17
1562,-128,-1026,-4,-8,10,20
1563,127,-894,67,-12,-19,12
1564,-128,-985,26,-8,13,28
1565,131,-1021,5,-13,17,25
1566,-71,-951,33,1,30,44
1567,-76,-996,29,-11,5,19
1568,38,-973,5,-11,5,10
1569,-21,-1007,51,-9,9,19
1570,72,-966,30,-10,2,24
1571,-49,-991,21,-8,3,31
1572,-56,-1002,29,-11,15,24
1573,-96,-909,42,-11,5,9
1574,127,-1090,-42,11,12,9
1575,-144,-819,110,0,-6,39
1576,-91,-968,44,-15,0,4
1577,130,-1030,24,-10,17,13
1578,-62,-983,66,-4,-16,13
1579,133,-952,-43,-3,-16,13
1580,-95,-1032,9,-10,15,22
1581,94,-921,59,-14,-28,13
1582,-67,-1019,26,-26,-24,37
1583,-195,-927,46,-11,9,23
1584,235,-928,65,-11,19,-3
1585,-17,-1010,34,-12,31,26
1586,80,-982,8,-16,48,35
1587,-230,-944,36,-6,13,40
1588,151,-1006,-37,-12,16,25
