"sequence","AccelerometerX","AccelerometerY","AccelerometerZ","GyroscopeX","GyroscopeY","GyroscopeZ"
839,-15,-980,36,-13,13,23
840,-34,-977,18,-12,14,22
841,0,-976,34,-10,10,18
842,9,-981,16,-12,11,19
843,-29,-976,25,-13,12,21
844,-31,-983,21,-11,15,17
845,33,-973,36,-12,11,15
846,-12,-994,23,-12,12,20
847,-18,-974,27,-14,15,18
848,10,-981,20,-11,13,19
849,4,-988,7,-12,13,22
850,-5,-977,34,-8,13,25
851,6,-986,24,-11,12,25
852,20,-991,19,-10,10,27
853,-6,-982,13,-9,13,31
854,-102,-984,44,-7,9,28
855,-44,-986,26,-10,13,12
856,80,-990,27,-8,11,12
857,34,-973,26,-10,14,26
858,-77,-985,24,-11,10,29
859,-21,-973,22,-10,12,19
860,2,-991,36,-10,11,18
861,-4,-981,33,-12,12,19
862,-42,-975,31,-11,10,19
863,17,-980,31,-12,13,15
864,46,-985,22,-13,13,19
865,-48,-981,23,-12,13,24
866,-17,-969,24,-14,12,19
867,20,-985,6,-14,13,18
868,-14,-981,20,-12,11,21
869,-41,-986,25,-10,10,19
870,7,-982,24,-13,13,16
871,34,-982,24,-9,11,20
872,41,-982,30,-10,13,28
873,-39,-981,37,-10,10,33
874,-47,-991,20,-12,15,27
875,31,-994,15,-9,12,22
876,-44,-975,18,-10,12,25
877,-64,-987,30,-9,9,19
878,43,-979,20,-8,12,12
879,43,-992,39,-11,10,21
880,-44,-978,20,-14,12,26
881,-50,-974,44,-12,14,20
882,31,-978,32,-11,13,16
883,-7,-984,34,-12,11,22
884,-25,-972,24,-11,12,21
885,-7,-982,18,-12,14,18
886,4,-979,25,-12,13,17
887,-20,-987,17,-14,11,18
888,-15,-984,24,-13,13,17
889,22,-978,17,-13,14,16
890,17,-982,25,-10,10,22
891,-30,-983,30,-12,14,25
892,-9,-985,35,-9,12,22
893,42,-982,14,-10,11,24
894,26,-987,19,-10,10,32
895,-86,-984,27,-12,13,32
896,-64,-984,18,-8,10,20
897,63,-992,28,-8,12,14
898,-8,-982,26,-8,11,24
899,-53,-971,37,-10,13,22
900,14,-988,30,-11,10,17
901,13,-991,24,-14,14,21
902,-25,-977,30,-11,11,23
903,-38,-981,22,-12,14,20
904,4,-974,35,-10,10,15
905,15,-981,23,-14,13,18
906,-20,-991,24,-14,12,22
907,-29,-972,15,-12,14,19
908,27,-977,35,-13,11,17
909,12,-988,19,-13,11,21
910,-35,-969,32,-11,12,23
911,-12,-984,11,-12,13,19
912,11,-990,13,-12,14,19
913,11,-980,24,-9,12,24
914,1,-984,29,-11,10,28
915,0,-986,12,-10,12,28
916,19,-990,15,-11,14,29
917,-101,-983,43,-9,11,29
918,-61,-982,26,-12,10,15
919,99,-993,20,-8,12,10
920,24,-977,22,-10,15,27
921,-87,-983,22,-9,9,29
922,-10,-970,28,-10,12,17
923,12,-992,39,-11,12,17
924,-5,-979,27,-13,13,20
925,-28,-975,33,-12,9,19
926,17,-977,40,-13,12,18
927,-6,-989,24,-14,12,19
928,-20,-975,22,-12,14,20
929,-5,-981,24,-13,11,18
930,10,-982,12,-13,13,18
931,-27,-982,22,-13,12,21
932,-15,-988,23,-11,11,18
933,21,-981,16,-10,13,18
934,27,-984,21,-8,12,25
935,19,-983,38,-9,11,30
936,-36,-983,26,-10,9,31
937,-17,-992,20,-11,14,27
938,-24,-988,20,-7,11,24
939,-52,-976,26,-9,12,20
940,-9,-988,26,-8,10,15
941,69,-982,34,-8,12,15
942,1,-985,30,-11,9,27
943,-79,-981,21,-12,13,27
944,-6,-980,39,-12,12,16
945,9,-982,30,-11,11,17
946,-25,-987,36,-11,9,17
947,-1,-971,19,-12,13,15
948,2,-979,33,-13,12,17
949,-2,-981,16,-12,13,18
950,-4,-977,27,-14,12,19
951,-7,-986,11,-13,12,21
952,10,-980,13,-13,13,22
953,-9,-981,27,-9,10,21
954,-27,-986,23,-11,12,21
955,-1,-986,30,-8,11,19
956,62,-984,19,-10,12,23
957,-18,-989,32,-9,11,32
958,-55,-984,15,-10,14,28
959,2,-991,16,-8,11,22
960,-7,-981,22,-10,12,23
961,-64,-977,30,-9,9,22
962,10,-977,30,-11,12,15
963,27,-994,33,-9,11,18
964,0,-977,28,-13,13,22
965,-52,-988,29,-11,11,23
966,3,-971,37,-10,12,17
967,9,-982,24,-12,9,20
968,-15,-983,19,-13,12,22
969,-26,-978,20,-12,13,19
970,2,-973,24,-12,12,17
971,1,-988,24,-13,11,19
972,-18,-979,25,-12,12,18
973,-1,-981,19,-13,12,19
974,3,-987,9,-8,11,18
975,6,-972,28,-11,12,22
976,-1,-986,30,-9,12,25
977,25,-986,22,-10,12,26
978,29,-985,9,-8,11,32
979,-79,-982,32,-12,12,34
980,-114,-984,32,-11,10,21
981,80,-1000,16,-10,12,9
982,40,-976,33,-8,10,23
983,-82,-977,27,-11,13,27
984,-11,-982,20,-8,10,17
985,30,-993,33,-11,12,18
986,-22,-981,18,-12,12,22
987,-47,-972,29,-11,11,19
988,19,-972,44,-11,8,15
989,7,-987,32,-13,13,19
990,-25,-980,24,-12,14,19
991,-9,-970,20,-11,14,17
992,6,-990,15,-12,10,18
993,12,-978,19,-12,12,21
994,-26,-981,24,-12,13,23
995,-10,-983,7,-11,12,20
996,6,-983,29,-10,12,20
997,21,-985,39,-10,11,22
998,-15,-983,36,-11,12,27
999,10,-983,10,-9,12,27
1000,-6,-998,18,-10,16,30
1001,-89,-974,30,-8,12,26
1002,-19,-988,22,-11,12,15
1003,69,-985,22,-8,10,15
1004,-23,-976,27,-11,12,25
1005,-51,-982,21,-10,10,21
1006,15,-986,38,-12,13,17
1007,5,-979,43,-12,11,19
1008,-24,-982,35,-12,12,21
1009,-17,-978,20,-12,10,18
1010,18,-980,26,-13,14,19
1011,-14,-983,20,-13,12,21
1012,-34,-977,25,-13,14,19
1013,11,-980,16,-11,9,17
1014,14,-979,19,-12,13,20
1015,-26,-980,32,-10,11,21
1016,-22,-984,27,-12,14,17
1017,27,-977,28,-11,11,17
1018,24,-997,13,-9,13,24
1019,21,-977,28,-8,10,30
1020,-54,-986,17,-10,12,32
1021,21,-992,6,-10,12,27
1022,-41,-985,22,-7,12,28
1023,-97,-973,40,-9,9,20
1024,20,-992,32,-9,10,9
1025,96,-987,33,-9,14,16
1026,-13,-979,35,-12,13,30
1027,-85,-980,17,-12,11,28
1028,-9,-975,31,-9,12,16
1029,25,-983,29,-12,11,18
1030,-26,-986,25,-11,11,21
1031,-36,-971,18,-12,13,17
1032,28,-978,31,-10,11,13
1033,14,-990,22,-14,13,19
1034,-35,-986,30,-9,10,21
1035,-3,-968,23,-13,13,18
1036,28,-985,7,-11,11,21
1037,-22,-981,13,-12,13,24
1038,-32,-981,32,-9,8,22
1039,20,-991,24,-11,12,19
1040,48,-976,21,-8,11,25
1041,-26,-987,32,-9,13,33
1042,-100,-986,25,-12,10,28
1043,11,-997,22,-8,12,16
1044,72,-981,23,-6,9,20
1045,-87,-974,19,-9,11,30
1046,-40,-981,25,-12,12,16
1047,60,-990,24,-10,13,15
1048,2,-990,28,-11,9,24
1049,-76,-974,26,-10,11,24
1050,-10,-971,39,-11,13,13
1051,50,-984,37,-11,11,16
1052,-21,-984,30,-13,12,24
1053,-48,-975,22,-12,14,21
1054,13,-976,13,-12,12,16
1055,19,-985,16,-11,10,18
1056,-32,-982,25,-14,12,20
1057,-21,-980,22,-12,12,17
1058,10,-985,15,-13,12,16
1059,37,-973,37,-8,9,20
1060,-7,-989,38,-11,11,28
1061,-16,-986,20,-9,12,27
1062,37,-987,5,-10,15,29
1063,-43,-991,17,-9,11,33
1064,-120,-976,21,-10,12,23
1065,29,-991,21,-7,11,9
1066,80,-989,31,-9,12,17
1067,-75,-977,36,-11,10,27
1068,-16,-978,40,-12,14,18
1069,34,-992,37,-11,10,19
1070,-4,-976,37,-12,12,24
1071,-49,-975,29,-13,13,22
1072,-7,-974,22,-12,15,17
1073,22,-982,21,-15,11,18
1074,-42,-984,17,-13,13,20
1075,-15,-979,34,-12,13,15
1076,24,-979,10,-11,13,17
1077,19,-984,26,-14,14,21
1078,-15,-980,20,-12,13,23
1079,-32,-982,33,-11,13,23
1080,9,-990,12,-8,11,18
1081,39,-977,26,-9,13,23
1082,-36,-986,29,-9,13,30
1083,-2,-986,23,-12,12,24
1084,33,-992,8,-9,11,26
1085,-61,-989,29,-10,14,31
1086,-80,-972,46,-9,11,20
1087,24,-984,23,-10,13,11
1088,74,-995,30,-11,12,18
1089,-38,-973,15,-13,13,28
1090,-81,-983,26,-9,9,22
1091,18,-980,23,-9,12,13
1092,30,-979,47,-11,11,18
1093,-30,-987,17,-15,14,23
1094,-19,-970,24,-10,10,19
1095,30,-976,28,-12,11,19
1096,-26,-991,27,-12,11,22
1097,-25,-974,24,-11,14,17
1098,16,-978,17,-13,10,17
1099,4,-989,10,-13,13,21
1100,-30,-980,23,-11,11,20
1101,-7,-985,25,-9,11,18
1102,34,-983,14,-9,11,21
1103,36,-989,30,-9,13,30
1104,-37,-985,31,-11,10,35
1105,-74,-981,25,-10,9,26
1106,51,-995,16,-10,11,19
1107,-46,-974,23,-7,12,25
1108,-64,-981,33,-10,13,18
1109,48,-988,18,-9,11,11
1110,54,-983,38,-12,14,21
1111,-60,-981,21,-12,10,29
1112,-59,-978,29,-10,10,21
1113,22,-978,40,-11,11,15
1114,14,-976,31,-15,14,19
1115,-34,-984,26,-12,13,20
1116,-25,-980,14,-11,15,17
1117,24,-979,25,-11,11,16
1118,2,-984,9,-15,15,21
1119,-27,-978,27,-11,11,20
1120,5,-978,14,-13,13,19
1121,13,-988,21,-10,10,21
1122,-11,-985,32,-8,11,23
1123,-2,-973,35,-11,11,24
1124,5,-997,23,-11,13,25
1125,29,-979,8,-8,11,29
1126,-76,-990,31,-8,11,31
1127,-65,-986,16,-10,12,20
1128,60,-985,28,-8,14,14
1129,17,-985,15,-12,11,26
1130,-80,-977,36,-10,12,25
1131,9,-977,31,-11,12,15
1132,22,-995,29,-10,12,18
1133,-24,-981,35,-13,12,21
1134,-27,-977,25,-11,12,19
1135,14,-970,30,-12,13,17
1136,4,-981,23,-12,10,21
1137,-36,-985,24,-13,11,20
1138,-6,-975,25,-12,11,17
1139,21,-980,22,-14,15,17
1140,-13,-985,22,-12,13,20
1141,-36,-982,25,-12,13,19
1142,6,-980,21,-9,12,16
1143,48,-988,10,-8,12,20
1144,-9,-978,41,-9,12,28
1145,-26,-988,20,-11,14,27
1146,42,-991,14,-9,12,27
1147,-25,-984,11,-7,12,33
1148,-87,-980,36,-10,9,28
1149,-82,-979,32,-12,14,11
1150,107,-996,30,-8,12,6
1151,70,-987,27,-10,11,25
1152,-102,-974,29,-12,11,32
1153,-43,-976,30,-11,14,19
1154,41,-991,31,-10,12,16
1155,-7,-977,38,-13,12,22
1156,-64,-979,25,-14,12,20
1157,26,-977,27,-11,13,13
1158,15,-987,24,-13,11,18
1159,-29,-981,26,-12,13,19
1160,-7,-976,22,-14,13,17
1161,23,-982,19,-11,12,18
1162,4,-985,13,-13,11,22
1163,-34,-984,25,-11,12,23
1164,0,-984,22,-11,13,20
1165,32,-983,20,-7,10,23
1166,15,-984,29,-11,11,28
1167,-79,-985,36,-10,10,29
1168,-8,-989,15,-11,14,20
1169,43,-997,18,-8,12,23
1170,-59,-974,31,-12,14,27
1171,-50,-980,26,-9,11,19
1172,61,-986,25,-11,13,15
1173,12,-983,25,-11,10,24
1174,-74,-982,20,-13,14,25
1175,-9,-975,39,-11,11,15
1176,26,-979,35,-12,11,16
1177,-1,-985,28,-12,10,20
1178,-28,-973,22,-13,12,22
1179,-8,-981,21,-11,11,20
1180,8,-981,17,-13,13,18
1181,-11,-974,28,-11,10,20
1182,-36,-988,15,-12,13,19
1183,17,-981,16,-12,10,15
1184,12,-988,29,-11,12,21
1185,-28,-980,26,-11,12,23
1186,30,-986,32,-10,14,22
1187,36,-986,11,-9,11,30
1188,-28,-986,25,-9,13,34
1189,-79,-990,22,-11,11,28
1190,-1,-979,21,-6,11,18
1191,21,-992,27,-11,11,19
1192,-36,-971,34,-10,11,22
1193,-13,-980,43,-9,12,18
1194,20,-990,23,-12,13,18
1195,-4,-982,33,-12,11,23
1196,-33,-981,24,-10,11,24
1197,-15,-977,31,-11,12,18
1198,-2,-974,30,-12,10,17
1199,-3,-988,24,-15,14,19
1200,-22,-980,20,-11,12,19
1201,-10,-975,28,-12,12,17
1202,26,-983,21,-12,9,16
1203,-9,-980,24,-13,13,22
1204,-21,-977,29,-12,12,21
1205,10,-986,14,-13,13,21
1206,-2,-984,27,-9,11,22
1207,-6,-982,29,-11,14,25
1208,10,-987,22,-9,9,25
1209,-2,-982,9,-11,14,27
1210,-4,-987,21,-8,11,28
1211,-94,-987,39,-9,12,25
1212,-9,-984,25,-8,10,13
1213,96,-989,34,-10,12,17
1214,-38,-980,27,-11,13,30
1215,-69,-979,23,-11,12,23
1216,1,-980,29,-10,11,15
1217,16,-983,36,-12,13,18
1218,-18,-977,26,-13,12,20
1219,-27,-970,31,-13,13,18
1220,17,-985,34,-14,10,18
1221,-3,-987,19,-12,13,20
1222,-22,-975,30,-12,12,19
1223,-6,-979,12,-13,13,18
1224,7,-983,18,-15,14,19
1225,-19,-982,14,-12,13,18
1226,-5,-986,27,-12,11,18
1227,18,-984,13,-8,11,20
1228,37,-985,32,-9,13,25
1229,14,-987,31,-8,12,33
1230,-84,-979,33,-12,11,33
1231,-9,-994,12,-7,10,22
1232,7,-983,15,-7,13,22
1233,-73,-979,30,-7,9,20
1234,5,-983,27,-11,12,12
1235,66,-979,36,-10,12,16
1236,3,-985,24,-12,12,28
1237,-79,-975,22,-10,10,27
1238,-7,-978,47,-13,13,17
1239,23,-985,25,-12,12,17
1240,-22,-978,31,-14,13,21
1241,-23,-976,14,-13,9,17
1242,4,-979,25,-13,13,18
1243,4,-988,19,-12,11,19
1244,-8,-979,24,-12,13,20
1245,-11,-980,15,-13,13,20
1246,10,-983,19,-14,14,19
1247,-7,-983,29,-10,9,23
1248,-25,-981,30,-9,11,23
1249,30,-981,27,-10,11,22
1250,53,-989,18,-12,14,29
1251,-59,-984,25,-11,11,34
1252,-71,-985,13,-10,11,25
1253,27,-992,22,-9,11,18
1254,-14,-983,22,-9,13,24
1255,-39,-975,41,-11,10,20
1256,18,-978,29,-12,13,17
1257,10,-991,29,-12,13,20
1258,-10,-981,25,-9,11,24
1259,-46,-985,28,-12,11,22
1260,-6,-971,30,-12,13,16
1261,14,-983,31,-14,12,17
1262,-13,-980,19,-10,9,19
1263,-27,-981,25,-12,11,19
1264,16,-979,27,-11,12,17
1265,4,-981,30,-13,13,20
1266,-24,-981,20,-12,11,20
1267,-1,-982,18,-12,14,18
1268,7,-982,15,-9,12,20
1269,-18,-976,30,-9,14,24
1270,12,-985,27,-9,10,23
1271,33,-991,13,-11,13,27
1272,-15,-993,17,-8,11,32
1273,-92,-980,38,-11,12,28
1274,-39,-983,25,-8,9,15
1275,93,-993,26,-10,16,14
1276,-18,-981,22,-9,10,27
1277,-64,-977,25,-10,12,23
1278,12,-987,25,-9,11,16
1279,24,-984,35,-9,12,19
1280,-45,-973,30,-11,9,23
1281,-23,-974,34,-12,13,18
1282,39,-979,41,-12,11,18
1283,-21,-986,19,-12,12,22
1284,-34,-974,32,-11,13,19
1285,10,-979,15,-12,15,17
1286,8,-980,22,-14,14,20
1287,-26,-985,17,-11,12,19
1288,-5,-983,21,-13,11,18
1289,6,-988,10,-11,13,19
1290,27,-983,32,-10,12,23
1291,1,-979,31,-9,9,28
1292,-18,-985,32,-11,12,28
1293,32,-991,8,-7,13,27
1294,-72,-986,18,-11,12,31
1295,-89,-978,33,-9,10,18
1296,49,-993,20,-8,12,9
1297,80,-980,32,-7,11,20
1298,-62,-979,28,-11,11,30
1299,-49,-977,27,-11,11,22
1300,29,-990,44,-12,14,18
1301,-16,-981,32,-11,10,22
1302,-39,-982,33,-13,12,18
1303,14,-975,18,-12,12,14
1304,19,-982,25,-12,14,19
1305,-37,-983,12,-11,11,20
1306,-19,-975,27,-13,12,17
1307,18,-985,10,-12,11,16
1308,27,-981,20,-12,12,20
1309,-30,-981,30,-11,9,24
1310,-45,-984,26,-10,12,21
1311,23,-982,27,-7,12,17
1312,63,-984,23,-9,13,24
1313,-39,-979,29,-9,10,33
1314,-38,-991,12,-12,15,26
1315,37,-994,11,-10,13,24
1316,-63,-985,28,-11,12,29
1317,-72,-977,40,-9,9,18
1318,43,-979,24,-10,14,11
1319,51,-994,33,-11,11,19
1320,-32,-977,21,-12,11,27
1321,-70,-984,29,-12,12,22
1322,19,-976,28,-9,12,14
1323,26,-976,38,-12,11,19
1324,-38,-983,14,-13,13,23
1325,-26,-976,25,-13,15,17
1326,20,-974,34,-11,13,15
1327,-10,-997,21,-13,10,20
1328,-25,-972,28,-11,12,18
1329,17,-986,12,-13,12,17
1330,9,-986,6,-10,11,21
1331,-27,-978,28,-11,10,23
1332,11,-985,28,-10,11,22
1333,34,-983,13,-10,13,26
1334,10,-987,29,-7,11,32
1335,-93,-985,32,-13,12,31
1336,-48,-980,24,-8,10,19
1337,83,-998,21,-7,12,16
1338,-23,-973,21,-6,10,27
1339,-85,-974,31,-10,13,22
1340,44,-990,19,-9,11,14
1341,31,-985,31,-11,12,22
1342,-56,-980,26,-12,9,26
1343,-45,-979,29,-10,13,17
1344,42,-974,48,-11,10,14
1345,-18,-990,29,-16,13,20
1346,-18,-977,27,-13,13,18
1347,-2,-972,16,-11,15,17
1348,14,-985,16,-12,12,19
1349,-19,-986,15,-12,13,20
1350,-11,-978,21,-13,13,20
1351,-2,-986,13,-11,12,20
1352,6,-981,32,-8,9,20
1353,-6,-979,40,-9,13,22
1354,13,-983,27,-11,13,23
1355,34,-985,17,-8,14,27
1356,-14,-992,15,-10,11,33
1357,-95,-982,28,-10,11,29
1358,-13,-981,19,-11,13,17
1359,60,-992,22,-8,10,18
1360,-54,-978,21,-12,13,26
1361,-28,-978,36,-9,12,18
1362,30,-987,27,-12,12,17
1363,2,-982,45,-10,11,21
1364,-30,-978,27,-14,12,22
1365,-24,-977,25,-11,12,19
1366,26,-973,26,-12,12,18
1367,-20,-986,19,-12,9,21
1368,-39,-980,27,-12,14,19
1369,10,-978,18,-10,11,15
1370,22,-979,26,-13,13,17
1371,-17,-988,21,-14,12,22
1372,-34,-984,30,-13,14,20
1373,21,-980,19,-9,10,17
1374,35,-984,13,-9,13,23
1375,-15,-980,27,-9,12,30
1376,-17,-987,18,-11,14,27
1377,37,-992,13,-10,11,28
1378,-45,-985,18,-9,12,30
1379,-75,-980,36,-10,13,23
1380,-40,-980,28,-11,11,12
1381,87,-991,34,-10,13,12
1382,27,-978,30,-13,13,28
1383,-91,-979,16,-12,13,28
1384,-13,-976,30,-10,13,17
1385,29,-985,26,-12,12,17
1386,-21,-983,35,-14,12,22
1387,-41,-974,14,-13,10,19
1388,25,-976,41,-11,10,14
1389,0,-988,16,-14,13,19
1390,-25,-982,32,-11,14,20
1391,14,-974,15,-13,13,18
1392,21,-982,15,-12,11,22
1393,-37,-988,13,-13,12,23
1394,-19,-980,29,-8,11,18
1395,15,-984,22,-11,13,20
1396,49,-986,24,-9,10,25
1397,-33,-977,41,-10,13,32
1398,-58,-990,22,-8,10,27
1399,20,-998,12,-9,14,21
1400,7,-977,26,-10,12,24
1401,-85,-982,21,-13,13,24
1402,12,-973,21,-8,10,13
1403,54,-996,32,-11,14,18
1404,-16,-981,22,-11,11,27
1405,-85,-978,38,-11,13,23
1406,22,-973,43,-11,11,13
1407,34,-987,36,-14,15,19
1408,-38,-982,29,-12,11,24
1409,-20,-975,21,-12,13,18
1410,14,-976,16,-13,12,17
1411,-8,-984,22,-13,14,20
1412,-30,-982,20,-12,11,19
1413,5,-979,20,-12,12,17
1414,8,-988,15,-12,11,18
1415,19,-972,34,-10,14,22
1416,-24,-994,37,-11,10,26
1417,30,-987,25,-9,13,24
1418,37,-980,10,-10,14,29
1419,-54,-991,19,-9,13,35
1420,-116,-988,18,-11,11,25
1421,21,-978,22,-8,11,11
1422,68,-993,28,-9,10,17
1423,-48,-974,32,-9,11,25
1424,-34,-972,44,-11,11,20
1425,35,-996,24,-11,13,19
1426,-4,-980,36,-11,13,24
1427,-59,-968,24,-9,11,23
1428,-15,-983,21,-11,11,15
1429,39,-971,26,-12,13,16
1430,-29,-985,26,-13,12,20
1431,-35,-985,20,-10,11,17
1432,33,-972,20,-13,12,15
1433,25,-988,22,-11,13,22
1434,-21,-983,23,-13,11,26
1435,-49,-977,26,-11,12,20
1436,18,-983,19,-13,13,17
1437,34,-988,16,-7,10,21
1438,-13,-976,32,-10,11,28
1439,-28,-990,26,-10,11,26
1440,50,-994,10,-11,14,24
1441,-38,-985,19,-6,9,31
1442,-85,-976,44,-10,10,23
1443,-18,-981,21,-8,8,12
1444,83,-991,29,-9,15,14
1445,2,-983,26,-11,10,27
1446,-87,-979,19,-11,11,26
1447,-11,-979,33,-11,11,15
1448,42,-979,35,-14,11,16
1449,-12,-986,21,-14,10,23
1450,-48,-974,23,-12,12,20
1451,31,-970,36,-12,12,16
1452,-7,-992,17,-13,12,21
1453,-48,-973,33,-12,12,18
1454,14,-976,24,-13,15,14
1455,20,-989,8,-13,14,20
1456,-20,-982,23,-10,13,20
1457,-16,-984,28,-11,10,20
1458,19,-987,8,-9,12,22
1459,37,-979,25,-8,12,27
1460,-21,-988,33,-9,11,33
1461,-72,-981,24,-12,12,27
1462,20,-990,22,-6,12,19
1463,-12,-983,19,-7,11,23
1464,-59,-979,31,-9,12,21
1465,22,-982,23,-12,14,14
1466,35,-988,30,-10,11,20
1467,-22,-979,19,-13,10,27
1468,-65,-981,35,-10,10,22
1469,3,-972,41,-12,14,15
1470,12,-987,39,-13,10,17
1471,-7,-980,23,-15,13,19
1472,-12,-979,20,-12,12,19
1473,2,-976,18,-10,14,17
1474,-1,-983,19,-10,10,19
1475,-13,-982,21,-13,14,20
1476,-3,-978,18,-13,13,19
1477,-2,-983,14,-11,12,20
1478,-16,-982,41,-9,8,20
1479,10,-986,29,-9,12,21
1480,26,-975,26,-10,12,25
1481,15,-989,14,-11,13,30
1482,-37,-993,25,-9,11,32
1483,-88,-982,17,-8,12,25
1484,29,-995,26,-7,10,16
1485,20,-977,18,-8,11,21
1486,-63,-980,38,-11,11,23
1487,4,-980,27,-11,13,15
1488,16,-990,29,-10,11,18
1489,7,-980,32,-11,10,21
1490,-47,-979,23,-13,12,23
1491,-6,-968,37,-11,13,18
1492,16,-990,20,-14,10,19
1493,-22,-983,27,-10,10,20
1494,-26,-975,16,-13,13,17
1495,11,-978,34,-12,12,15
1496,11,-988,18,-14,12,18
1497,-22,-986,23,-11,12,20
1498,-4,-977,21,-13,12,18
1499,27,-980,16,-8,11,20
1500,-8,-984,29,-10,14,26
1501,-1,-985,28,-8,11,27
1502,31,-988,11,-11,11,28
1503,-23,-989,11,-8,9,32
1504,-81,-981,35,-10,12,28
1505,-81,-977,32,-8,10,14
1506,97,-998,20,-8,14,8
1507,69,-974,31,-9,11,24
1508,-100,-977,29,-12,14,33
1509,-30,-979,21,-8,10,19
1510,31,-990,34,-10,13,16
1511,-10,-977,27,-12,11,22
1512,-53,-980,28,-12,14,21
1513,19,-972,33,-11,11,14
1514,21,-986,22,-13,13,18
1515,-30,-983,18,-12,14,21
1516,-13,-973,29,-12,16,18
1517,21,-986,13,-11,10,18
1518,0,-980,16,-11,12,23
1519,-34,-980,23,-11,11,22
1520,-9,-985,19,-8,12,20
1521,40,-990,26,-9,11,21
1522,22,-974,35,-9,12,28
1523,-53,-987,25,-12,11,31
1524,14,-996,15,-9,12,26
1525,-53,-981,23,-10,12,28
1526,-52,-989,30,-9,13,21
1527,7,-978,21,-11,12,14
1528,62,-976,34,-9,10,18
1529,-38,-991,10,-13,13,27
1530,-41,-974,36,-9,12,22
1531,3,-989,37,-11,12,17
1532,6,-978,34,-11,11,19
1533,-7,-976,26,-13,14,20
1534,-23,-976,25,-11,12,19
1535,-2,-978,30,-14,13,18
1536,1,-984,15,-11,10,19
1537,-22,-982,24,-14,15,20
1538,-4,-981,13,-11,10,17
1539,11,-981,23,-14,12,19
1540,-22,-983,27,-12,13,22
1541,-7,-979,26,-11,16,20
1542,38,-985,20,-8,11,22
1543,29,-988,20,-10,12,29
1544,-61,-985,30,-10,12,31
1545,-21,-990,9,-9,13,23
1546,22,-988,23,-9,11,22
1547,-61,-975,29,-10,13,24
1548,-28,-976,36,-11,11,16
1549,38,-991,28,-8,12,15
1550,21,-983,32,-13,12,23
1551,-45,-982,25,-12,12,27
1552,-43,-981,24,-11,12,21
1553,18,-973,34,-11,12,15
1554,-1,-988,27,-14,13,19
1555,-26,-979,19,-12,12,19
1556,-2,-971,29,-11,12,16
1557,22,-981,27,-11,10,16
1558,-17,-984,28,-14,13,20
1559,-23,-976,33,-9,11,20
1560,18,-987,6,-13,12,19
1561,-8,-984,15,-10,11,22
1562,-14,-980,26,-11,12,23
1563,2,-989,26,-10,9,22
1564,37,-983,19,-10,11,25
1565,25,-992,21,-8,12,32
1566,-113,-980,34,-11,13,32
1567,-53,-986,26,-9,11,14
1568,115,-993,27,-9,13,14
1569,-42,-973,29,-10,10,30
1570,-71,-978,23,-10,11,21
1571,45,-982,27,-10,10,15
1572,14,-987,34,-13,14,23
1573,-66,-982,22,-12,10,25
1574,-34,-976,32,-10,11,16
1575,60,-976,40,-12,11,14
1576,-2,-989,24,-15,13,24
1577,-56,-976,26,-13,13,22
1578,16,-978,22,-10,13,16
1579,27,-987,6,-12,12,20
1580,-27,-975,24,-10,14,22
1581,-38,-985,18,-13,12,18
1582,13,-983,15,-11,12,16
1583,23,-982,25,-10,11,19
1584,22,-976,41,-8,10,25
1585,-28,-984,31,-10,12,29
1586,17,-997,27,-10,12,27
1587,11,-986,4,-11,14,30
1588,-107,-982,24,-9,11,30
1589,-37,-990,19,-10,11,14
1590,74,-978,25,-6,11,12
1591,0,-989,32,-11,13,24
1592,-62,-976,20,-9,10,23
1593,12,-979,47,-11,13,16
1594,13,-985,30,-11,12,21
1595,-29,-975,37,-12,12,22
1596,-14,-970,17,-12,12,19
1597,5,-983,24,-13,15,19
1598,-20,-984,14,-11,11,20
1599,-29,-978,32,-12,12,17
1600,7,-983,12,-12,10,14
1601,36,-978,17,-12,13,18
1602,-14,-985,29,-12,11,24
1603,-28,-985,25,-11,13,23
1604,7,-979,21,-10,11,20
1605,34,-986,25,-11,14,24
1606,-1,-984,24,-10,11,31
1607,-82,-978,26,-10,11,26
1608,37,-994,7,-9,12,18
1609,-13,-989,24,-6,12,25
1610,-71,-974,40,-10,11,23
1611,9,-979,32,-9,10,16
1612,58,-989,21,-11,13,19
1613,-21,-987,29,-10,11,27
1614,-71,-980,21,-11,11,23
1615,-12,-985,34,-8,11,13
1616,46,-976,40,-11,11,15
1617,-18,-987,19,-13,11,22
1618,-35,-973,22,-13,13,20
1619,24,-976,33,-10,12,17
1620,6,-990,18,-13,13,22
1621,-48,-979,33,-12,11,22
1622,8,-972,22,-15,14,17
1623,10,-990,5,-12,12,19
1624,-41,-975,31,-10,13,21
1625,15,-981,26,-10,10,17
1626,44,-989,17,-9,13,23
1627,34,-979,22,-9,12,33
1628,-36,-1002,30,-12,12,37
1629,-119,-961,19,-11,10,28
1630,33,-1008,24,-7,12,14
1631,31,-985,16,-9,11,20
1632,-105,-963,40,-9,11,21
1633,40,-992,20,-10,12,10
1634,70,-988,32,-8,13,20
1635,-43,-976,30,-13,11,30
1636,-84,-986,20,-13,13,23
1637,35,-965,53,-12,13,15
1638,7,-987,24,-15,10,20
1639,-41,-985,31,-14,12,19
1640,-3,-973,18,-11,14,14
1641,37,-977,23,-13,13,17
