sequence,Price,Return,Volume,Volatility,BidAskSpread,OrderFlowImbalance
537,89.84,-0.0823,689,10.616,5.979,32.23
538,89.83,-0.079,692,10.959,5.128,25.46
539,89.54,-0.2976,672,11.362,5.458,25.17
540,89.59,0.0321,637,11.315,5.479,23.76
541,89.64,0.0904,655,11.562,5.863,27.92
542,89.64,-0.062,648,12.585,5.77,26.27
543,89.6,0.1214,635,12.127,5.985,25.72
544,89.57,-0.0401,612,13.184,6.716,29.27
545,89.44,-0.0629,640,12.575,7.168,25.46
546,89.42,0.0309,580,13.033,7.119,31.05
547,89.36,-0.1908,585,13.838,6.993,24.07
548,89.39,0.0174,576,13.997,7.491,23.28
549,89.23,-0.0915,541,14.443,6.967,20.85
550,89.28,-0.0718,530,14.163,7.556,26.31
551,89.31,0.0728,557,14.251,7.015,21.57
552,89.31,-0.0555,550,14.097,6.387,23.28
553,89.25,-0.0789,533,13.563,6.938,16.75
554,89.34,0.1031,494,14.08,5.722,17.93
555,89.1,-0.3351,514,14.684,6.31,19.09
556,89.18,0.0855,521,13.991,5.858,11.01
557,89.22,0.0096,527,13.928,5.893,16.34
558,89.27,0.0094,537,14.211,5.78,16.07
559,89.34,0.0958,524,12.904,5.942,10.15
560,89.24,0.0795,536,13.262,6.914,14.71
561,89.2,-0.0206,554,12.556,6.873,10.17
562,89.3,0.1234,482,13.13,7.758,10.75
563,89.37,0.0613,552,11.633,7.622,10.57
564,89.4,-0.0068,533,11.979,7.813,14.7
565,89.17,-0.2167,560,11.744,8.236,9.89
566,89.25,0.1533,565,11.718,7.0,11.08
567,89.42,0.1808,553,11.553,7.291,13.36
568,89.57,0.1912,568,12.737,6.829,11.12
569,89.6,0.0183,608,11.773,6.864,15.95
570,89.36,-0.1137,610,11.919,6.359,12.11
571,89.5,0.0523,643,11.454,6.082,14.07
572,89.47,0.0001,638,11.721,5.944,15.83
573,89.08,-0.3604,703,12.25,6.185,17.25
574,89.13,0.0619,674,12.311,5.996,18.22
575,88.9,-0.288,736,13.456,6.879,23.47
576,88.7,-0.26,699,13.239,6.157,17.02
577,88.6,-0.1158,741,13.619,7.455,23.36
578,88.78,0.1869,769,14.074,7.708,28.86
579,88.72,-0.1254,739,13.979,7.749,23.96
580,88.75,-0.0218,762,14.056,7.687,23.96
581,89.01,0.281,804,14.549,7.998,23.74
582,89.24,0.2816,834,15.136,7.765,25.42
583,89.22,-0.0526,852,15.089,7.511,27.61
584,89.17,-0.08,850,14.776,6.831,28.01
585,88.98,-0.2341,871,15.952,6.772,24.35
586,88.87,0.0114,840,15.291,6.339,29.41
587,88.92,0.0802,864,15.315,6.034,26.86
588,88.98,0.0484,908,15.566,6.431,22.63
589,88.99,0.0596,877,14.162,5.75,21.17
590,89.13,0.2572,889,14.83,6.232,28.36
591,89.01,-0.0636,864,14.221,6.167,25.58
592,89.0,-0.0856,897,13.962,6.287,27.04
593,89.1,0.1002,871,12.803,7.499,20.57
594,89.19,0.0628,909,12.88,7.571,27.32
595,89.35,0.1396,928,13.029,7.606,21.66
596,89.41,-0.0046,903,12.789,7.204,17.3
597,89.36,-0.0685,896,13.386,7.467,18.22
598,89.41,-0.0017,879,12.325,7.488,22.98
599,89.26,-0.1343,890,12.553,6.402,23.61
600,89.02,-0.2438,850,12.264,6.863,18.04
601,89.11,0.017,854,11.821,6.443,14.72
602,89.11,-0.0922,894,12.378,6.576,19.54
603,89.16,0.0247,816,12.741,5.551,17.83
604,88.91,-0.2187,819,13.729,6.293,5.69
605,88.86,-0.0258,791,13.723,5.795,12.25
606,88.77,-0.0882,828,13.126,6.022,12.73
607,88.65,-0.2891,787,13.238,6.395,9.83
608,88.32,-0.3561,754,13.959,7.1,15.34
609,88.28,-0.0794,741,13.994,6.984,7.21
610,88.43,0.1266,773,15.746,7.463,11.11
611,88.5,0.0057,751,15.226,7.063,7.37
612,88.42,-0.1012,741,15.021,7.279,8.4
613,88.43,-0.024,713,14.975,7.234,9.15
614,88.56,0.262,720,14.858,6.358,10.44
615,88.16,-0.3655,717,15.417,6.528,5.62
616,88.16,-0.0143,695,14.245,6.175,12.01
617,88.26,0.094,642,15.274,5.938,10.35
618,88.38,0.1121,628,15.154,5.949,14.4
619,88.65,0.281,631,15.973,5.45,5.86
620,88.84,0.1672,658,14.197,5.231,8.61
621,88.91,0.0639,620,15.254,5.194,12.84
622,88.97,0.1154,626,14.39,5.313,11.8
623,89.11,0.179,646,14.644,5.096,7.0
624,89.05,-0.0456,628,13.613,5.702,9.55
625,89.07,0.0812,622,13.871,5.761,8.69
626,89.23,0.1681,667,13.792,5.833,15.12
627,89.54,0.2658,663,14.355,6.669,17.46
628,89.54,-0.0897,674,12.497,6.101,7.15
629,89.56,-0.02,683,12.63,5.963,17.99
630,89.62,0.0491,701,12.495,5.555,21.05
631,89.84,0.2442,682,12.166,6.088,17.03
632,89.86,0.0725,689,12.367,5.812,17.45
633,90.11,0.2148,670,12.445,5.152,22.93
634,89.99,-0.1621,712,12.342,4.631,12.71
635,89.99,0.0341,718,11.802,4.659,20.73
636,89.98,0.0526,763,12.936,4.551,22.19
637,90.12,0.1172,769,12.322,4.434,19.44
638,90.31,0.1968,799,13.228,4.611,21.1
639,90.11,-0.1345,807,14.025,4.24,22.71
640,89.99,-0.0985,823,13.199,5.042,16.9
641,90.07,0.0702,825,14.03,5.127,18.93
642,89.99,-0.181,832,14.456,5.403,16.7
643,89.79,-0.1403,836,14.581,5.557,15.5
644,89.97,0.2092,857,14.589,5.186,16.8
645,90.06,0.101,852,14.992,5.568,18.75
646,90.16,0.0707,890,15.433,5.458,9.76
647,90.11,-0.1145,893,14.684,4.312,13.96
648,90.28,0.168,866,15.102,4.149,5.42
649,90.27,-0.0235,862,15.48,4.684,10.21
650,90.45,0.2366,909,14.742,3.497,10.28
651,90.33,-0.1813,921,14.291,3.939,3.51
652,90.22,-0.0406,930,15.032,3.877,-1.5
653,90.27,0.0468,965,14.75,4.187,3.66
654,90.18,-0.0325,931,14.595,3.665,-0.3
655,90.3,0.0649,920,13.823,3.743,4.85
656,90.35,0.0675,952,13.201,4.016,5.51
657,90.22,-0.0673,962,13.93,4.268,2.39
658,90.24,0.0255,971,13.492,4.208,1.18
659,90.2,-0.1188,916,12.994,4.499,-4.0
660,90.35,0.1271,925,12.117,4.689,-2.98
661,90.26,-0.063,914,12.201,4.607,-0.39
662,90.2,-0.1323,943,11.555,4.751,-4.65
663,90.38,0.1116,917,11.363,4.447,1.51
664,90.72,0.3485,894,11.856,3.895,-4.66
665,91.02,0.2518,895,11.967,2.994,-0.27
666,91.03,0.0417,861,12.14,3.405,-1.31
667,91.06,-0.0294,850,12.03,2.935,0.99
668,91.29,0.1333,839,13.122,2.36,-5.89
669,91.27,-0.0638,815,11.864,2.783,1.91
670,91.12,-0.0793,804,13.197,2.844,-0.18
671,91.13,-0.0349,800,12.621,3.302,-1.18
672,91.19,0.0568,782,13.528,3.676,2.2
673,91.05,-0.1241,789,12.896,4.332,0.95
674,90.79,-0.3081,761,14.648,3.869,7.06
675,90.56,-0.1759,728,14.508,4.257,-0.84
676,90.65,0.0922,672,13.24,3.927,8.48
677,90.52,-0.1094,670,14.794,3.979,11.76
678,90.48,-0.1249,675,14.359,3.548,6.83
679,90.49,-0.0766,664,14.759,3.637,7.74
680,90.57,-0.0674,633,14.317,3.487,7.69
681,90.49,-0.0833,639,14.189,2.893,9.91
682,90.55,0.0384,638,13.468,3.124,9.25
683,90.39,-0.1235,614,13.734,2.489,6.08
684,90.31,-0.0074,616,13.726,2.683,10.07
685,90.13,-0.1952,610,12.668,2.374,8.33
686,90.27,0.1263,593,12.703,2.605,5.15
687,90.24,-0.0127,585,12.863,3.364,8.07
688,90.1,-0.0667,597,12.745,2.862,7.79
689,90.01,-0.1275,603,11.98,3.631,4.29
690,89.95,-0.0364,578,12.554,3.182,8.61
691,90.02,0.0572,560,11.333,3.758,0.76
692,89.74,-0.2925,584,11.613,4.146,-1.41
693,89.55,-0.1521,616,11.722,4.456,7.68
694,89.46,-0.1345,580,10.532,3.869,-6.15
695,89.8,0.2873,635,11.343,3.408,-8.06
696,89.91,0.1369,614,10.651,2.95,-1.08
697,89.85,-0.0584,636,10.296,2.614,-4.62
698,89.92,0.0525,629,11.526,2.47,-5.17
699,90.19,0.2603,665,11.639,2.293,-11.17
700,90.11,-0.0523,665,10.843,2.581,-11.46
701,90.02,-0.1161,683,11.695,2.005,-13.1
702,90.16,0.1771,650,11.873,2.163,-11.44
703,90.19,0.0515,713,11.624,3.011,-12.61
704,90.25,0.1313,679,12.944,3.188,-9.02
705,90.13,-0.0567,717,12.078,3.173,-12.29
706,90.38,0.2876,745,12.054,3.503,-10.29
707,90.59,0.2023,743,12.603,3.901,-13.15
708,90.63,0.0468,768,12.719,3.724,-18.86
709,90.69,0.029,772,12.704,3.538,-12.35
710,90.35,-0.2053,780,12.872,3.622,-19.31
711,90.4,0.0408,772,12.403,3.544,-11.6
712,90.33,-0.0448,815,13.328,2.753,-10.36
713,90.35,0.0898,824,12.302,2.606,-15.29
714,90.42,-0.0087,798,13.361,2.658,-8.11
715,90.32,-0.135,796,12.981,1.799,-9.72
716,90.03,-0.3154,821,12.223,2.196,-11.4
717,90.05,-0.0362,804,11.951,2.623,-10.24
718,89.89,-0.2157,822,11.515,2.283,-10.44
719,89.81,-0.1158,834,11.507,3.006,-5.01
720,89.68,-0.0658,829,12.014,3.853,-7.96
721,89.59,-0.0541,840,10.985,3.673,-3.71
722,89.21,-0.383,816,10.291,3.469,-3.6
723,89.35,0.1464,780,11.04,4.63,-7.42
724,89.36,-0.0818,776,9.723,4.267,-3.77
725,89.49,0.1657,793,9.511,4.307,-4.48
726,89.75,0.2833,808,10.534,3.957,1.59
727,89.72,-0.0848,753,9.688,3.383,-4.7
728,89.42,-0.2931,729,9.867,3.299,-3.28
729,89.26,-0.1759,759,9.568,2.991,-2.59
730,89.05,-0.2381,715,9.565,3.362,-6.75
731,88.94,-0.1549,715,9.726,3.051,-3.78
732,88.93,-0.0509,705,9.903,2.563,-2.28
733,88.6,-0.3755,649,10.781,2.822,-8.42
734,88.63,0.0475,643,9.358,3.124,-0.45
735,88.37,-0.2342,622,9.005,3.626,-7.17
736,88.4,0.0359,624,10.264,3.854,0.66
737,88.36,-0.0492,608,9.926,3.586,-2.9
738,88.29,-0.09,569,10.951,4.577,-6.17
739,88.26,0.0697,571,10.509,4.079,-6.49
740,88.16,-0.1945,509,11.282,4.39,-13.24
741,88.05,-0.0513,533,11.935,4.054,-14.51
742,87.78,-0.253,517,11.243,4.26,-6.28
743,87.76,-0.0182,495,11.169,4.371,-10.46
744,88.02,0.2352,453,11.889,3.901,-14.58
745,88.31,0.271,465,11.064,3.94,-15.2
746,88.49,0.1249,434,11.255,3.704,-11.69
747,88.59,0.0234,471,11.037,3.21,-14.15
748,88.47,-0.1192,428,10.248,3.094,-19.12
749,88.68,0.1224,421,11.051,3.751,-21.32
750,88.66,0.0232,416,9.758,3.787,-17.79
751,88.64,0.036,422,10.392,4.188,-20.54
752,88.59,-0.2243,409,9.797,4.603,-20.51
753,88.6,-0.0717,415,8.754,4.498,-22.17
754,88.53,-0.0587,386,8.772,4.688,-23.46
755,88.51,-0.0083,424,9.05,5.171,-17.75
756,88.35,-0.1628,395,8.22,5.067,-20.82
757,88.29,-0.04,422,9.191,5.006,-24.53
758,88.63,0.375,416,7.455,4.812,-20.81
759,88.61,0.029,437,8.381,4.829,-21.36
760,88.57,0.0503,421,6.923,4.512,-28.45
761,88.65,0.0782,402,7.58,4.479,-22.88
762,88.76,0.1468,416,8.227,4.314,-20.37
763,88.59,-0.2504,443,6.906,4.385,-18.49
764,88.56,-0.0396,483,8.103,4.095,-20.69
765,88.7,0.0751,459,7.615,4.18,-17.44
766,88.74,0.1086,478,7.718,4.48,-22.48
767,88.75,0.1336,512,8.239,4.693,-14.43
768,88.99,0.2588,489,8.574,5.11,-11.68
769,88.89,-0.168,523,8.846,5.185,-17.78
770,88.9,0.0054,541,9.029,5.702,-15.3
771,88.82,-0.078,543,9.114,5.498,-7.21
772,89.04,0.2318,576,8.444,6.316,-15.0
773,88.75,-0.2402,608,10.508,6.041,-13.62
774,88.65,-0.0549,624,10.973,6.0,-8.71
775,88.57,-0.2143,614,10.207,5.233,-17.71
776,88.67,0.1651,689,9.831,5.101,-18.17
777,88.75,0.0629,655,9.414,4.946,-14.45
778,88.96,0.1776,655,9.899,4.313,-2.87
779,88.72,-0.1695,658,9.718,5.092,-15.32
780,88.83,0.0944,663,8.911,4.959,-12.18
781,88.78,-0.1179,706,8.991,4.89,-9.36
782,88.68,-0.1722,643,9.137,5.421,-15.8
783,88.75,0.077,701,8.593,4.868,-13.91
784,88.61,-0.1002,682,8.088,5.451,-12.42
785,88.29,-0.2448,707,7.839,6.429,-8.08
786,88.23,-0.0732,711,7.099,6.634,-15.13
787,87.99,-0.2581,688,7.124,6.598,-10.36
788,87.89,-0.0271,692,6.918,6.867,-16.51
789,87.93,0.021,732,6.292,6.754,-14.97
790,87.97,0.1069,694,6.415,6.451,-14.76
791,88.19,0.236,699,6.79,6.212,-21.49
792,88.15,-0.0328,686,6.784,5.815,-17.9
793,87.9,-0.2575,701,5.198,5.825,-17.96
794,87.78,-0.1154,700,5.611,5.555,-16.56
795,87.62,-0.179,685,6.896,5.746,-21.96
796,87.42,-0.2356,668,6.764,4.977,-19.49
797,87.47,0.0385,658,6.959,5.545,-21.5
798,87.35,-0.1504,614,6.285,5.636,-26.26
799,87.03,-0.3036,650,7.242,5.846,-23.77
800,87.11,0.0855,604,7.746,6.308,-26.76
801,87.07,-0.0542,586,7.927,7.193,-22.39
802,87.1,0.0181,584,7.608,7.566,-31.3
803,87.09,-0.0221,566,7.904,6.605,-23.82
804,87.16,0.1541,578,8.527,7.631,-28.57
805,87.14,-0.0234,574,8.615,6.821,-25.82
806,87.3,0.1261,575,9.262,6.824,-25.89
807,87.33,0.0183,540,7.574,6.645,-32.5
808,87.36,0.0602,523,8.383,6.253,-29.3
809,87.39,0.0188,523,9.213,6.706,-28.2
810,87.14,-0.2596,500,7.931,6.617,-20.56
811,87.08,-0.072,504,8.37,5.459,-27.16
812,87.01,-0.0661,552,8.799,6.131,-21.9
813,87.0,0.0144,499,7.345,6.154,-19.25
814,86.76,-0.2187,504,7.709,6.088,-20.6
815,86.97,0.1255,525,8.171,6.387,-25.95
816,86.95,-0.0763,521,6.288,6.762,-22.97
817,86.73,-0.3523,534,5.618,7.052,-18.3
818,86.44,-0.2562,509,6.791,7.141,-18.19
819,86.35,-0.0273,511,5.748,7.567,-19.19
820,86.3,0.0105,564,5.704,7.732,-14.38
821,86.15,-0.1421,536,5.548,7.69,-15.14
822,86.13,0.0292,557,5.951,7.154,-13.12
823,85.99,-0.1404,575,5.092,7.449,-9.09
824,86.03,0.034,549,5.662,6.54,-14.5
825,85.88,-0.2287,594,5.553,6.439,-11.94
826,85.83,-0.0881,600,5.234,6.037,-16.51
827,85.94,0.0739,637,5.866,5.661,-13.24
828,86.28,0.3882,637,5.661,6.21,-10.7
829,86.09,-0.1117,618,5.669,5.989,-4.39
830,85.98,-0.1365,692,7.427,6.786,-11.83
831,85.81,-0.1507,646,5.23,6.587,-10.81
832,85.88,0.0882,704,5.911,7.237,-14.62
833,85.67,-0.2539,716,6.246,7.023,-14.42
834,85.55,-0.2014,734,6.799,7.355,-14.16
835,85.51,-0.0844,762,7.327,7.857,-14.37
836,85.32,-0.2606,797,7.339,7.621,-16.28
837,85.14,-0.2009,778,8.725,7.427,-12.91
838,85.03,-0.1195,798,7.481,7.532,-17.27
839,84.67,-0.3646,838,7.268,7.598,-20.25
840,84.42,-0.2651,847,7.817,7.062,-13.39
841,84.32,-0.077,863,7.548,6.779,-24.35
842,84.3,-0.0627,867,7.419,7.071,-18.13
843,84.24,-0.0211,866,7.954,6.396,-20.46
844,83.94,-0.3863,870,7.453,5.949,-22.95
845,83.83,-0.1023,877,7.607,6.196,-24.69
846,83.92,0.1043,909,6.258,5.945,-26.24
847,83.97,0.0099,924,6.782,6.448,-28.96
848,83.93,-0.1243,936,6.184,7.271,-22.82
849,83.76,-0.133,880,5.566,7.267,-20.17
850,83.83,0.0304,895,4.804,7.014,-29.89
851,83.71,-0.0773,898,5.263,7.298,-28.72
852,83.51,-0.1653,892,4.494,7.106,-26.29
853,83.36,-0.1476,870,5.218,8.14,-25.61
854,83.56,0.1915,926,4.94,7.131,-23.0
855,83.57,0.0579,906,4.855,6.617,-27.06
856,83.72,0.1697,867,5.95,7.11,-29.63
857,83.63,-0.1401,852,5.224,6.34,-23.59
858,83.75,0.1289,850,3.686,5.726,-24.55
859,83.64,-0.0814,817,5.1,5.55,-22.1
860,83.6,-0.0309,821,5.091,5.39,-24.51
861,83.96,0.3665,830,5.312,5.699,-19.85
862,84.06,0.0933,834,5.217,5.845,-15.24
863,83.98,-0.0941,806,6.188,6.249,-17.7
864,83.95,-0.0708,801,4.64,6.131,-13.47
865,83.99,-0.0324,743,5.658,6.5,-19.41
866,84.17,0.2291,689,6.892,7.01,-11.12
867,84.09,-0.1121,763,6.939,7.404,-14.66
868,83.82,-0.2557,728,7.521,7.651,-11.26
869,83.78,-0.1208,711,7.069,7.305,-15.52
870,83.78,0.0075,732,7.13,6.375,-7.45
871,83.8,-0.026,672,7.862,6.341,-9.92
872,83.99,0.3455,662,7.587,6.293,-5.84
873,84.05,-0.0016,657,6.626,5.478,-7.09
874,84.17,0.0768,694,7.857,5.059,-10.2
875,84.01,-0.1139,675,6.721,4.745,-3.6
876,84.15,0.1924,618,7.507,5.109,-2.78
877,84.47,0.2165,679,6.941,4.93,-6.13
878,84.6,0.1368,645,6.877,5.15,-7.66
879,84.65,0.0912,652,6.817,5.113,-4.87
880,84.68,-0.0272,629,5.528,5.854,-6.12
881,84.96,0.3138,680,6.061,5.767,-9.86
882,84.84,-0.1525,656,5.435,5.851,-11.69
883,84.84,-0.0524,677,5.086,6.011,-6.22
884,84.92,0.0665,639,4.994,5.97,-11.48
885,85.05,0.1045,677,4.564,6.407,-12.71
886,85.0,-0.1179,674,4.703,6.25,-10.45
887,85.07,0.175,677,4.726,5.51,-11.49
888,85.05,-0.0459,676,4.272,5.134,-15.35
889,85.09,0.0002,690,5.163,5.631,-15.24
890,85.09,0.0426,693,4.769,4.951,-14.04
891,84.94,-0.1543,715,4.328,4.919,-23.91
892,84.96,0.0843,741,5.295,4.539,-17.72
893,85.11,0.14,767,5.566,4.426,-20.33
894,84.99,-0.1054,740,4.877,4.585,-14.83
895,84.98,-0.009,765,6.02,5.195,-18.3
896,85.1,0.1309,788,5.998,5.64,-16.32
897,84.97,-0.1476,783,6.618,5.364,-16.5
898,85.02,0.0457,823,6.703,5.498,-21.15
899,84.88,-0.0521,838,7.254,5.878,-15.05
900,85.08,0.1602,853,7.398,5.827,-18.43
901,85.45,0.3436,877,6.391,5.455,-17.37
902,85.78,0.3101,900,7.705,5.084,-22.48
903,85.77,0.0193,909,8.04,4.756,-17.71
904,85.91,0.1547,909,8.173,5.078,-14.63
905,85.95,0.0881,925,8.418,4.138,-16.82
906,85.99,-0.0279,907,7.91,3.853,-11.21
907,86.25,0.2681,911,8.271,3.62,-16.23
908,86.08,-0.1839,947,7.882,3.254,-14.81
909,86.26,0.1664,950,7.021,3.784,-14.61
910,86.27,0.0227,984,6.674,3.746,-13.57
911,86.51,0.1351,939,7.386,4.105,-16.4
912,86.56,0.0626,925,6.834,4.656,-10.84
913,86.48,-0.0733,948,5.358,4.437,-1.3
914,86.54,-0.0095,931,5.443,4.74,-3.47
915,86.67,0.1249,918,6.3,4.632,-5.01
916,86.7,0.1007,955,5.604,5.127,1.67
917,86.79,0.0718,958,4.514,4.885,-3.17
918,86.73,-0.0318,920,5.469,4.859,-2.66
919,86.43,-0.315,891,5.681,4.716,-1.93
920,86.58,0.1102,897,5.513,3.496,4.2
921,86.7,0.0739,879,5.225,4.017,3.48
922,86.74,0.0163,841,5.264,2.869,1.71
923,86.76,0.0876,870,5.267,2.719,2.18
924,86.93,0.208,846,5.491,2.341,1.87
925,86.88,-0.0924,848,6.136,3.418,5.0
926,86.78,-0.0462,798,7.534,2.937,5.58
927,86.77,-0.0253,792,7.88,3.49,5.51
928,86.95,0.1525,774,6.844,3.392,5.2
929,86.75,-0.1792,728,6.52,4.36,4.3
930,86.94,0.1402,792,7.519,3.708,0.58
931,86.85,-0.168,689,7.717,4.213,-1.24
932,86.69,-0.0963,691,7.993,3.913,-1.3
933,86.89,0.1024,691,7.513,4.078,-1.44
934,86.88,0.0152,654,8.473,4.374,5.98
935,86.69,-0.2685,678,8.308,3.755,0.19
936,86.63,-0.0541,649,8.715,3.429,1.47
937,86.78,0.1302,648,7.934,3.233,-4.05
938,86.96,0.1566,640,8.665,2.563,-0.53
939,86.89,-0.1735,628,7.946,2.144,-3.83
940,86.95,0.0535,620,7.983,2.097,-1.38
941,87.06,0.1025,608,7.883,2.322,-9.61
942,86.96,-0.1446,614,7.711,2.98,-1.44
943,87.01,0.0457,617,7.468,2.862,-5.15
944,87.0,0.0395,594,7.205,3.003,-8.83
945,86.92,-0.1213,589,6.925,3.459,-5.57
946,86.84,-0.067,590,6.639,3.462,-9.74
947,86.84,-0.0532,605,6.481,4.094,-4.33
948,86.84,0.0165,595,6.405,4.116,-3.49
949,86.75,-0.0605,599,7.36,3.572,-7.7
950,86.68,0.051,583,6.786,4.131,-7.24
951,86.84,0.2037,655,5.992,2.983,-5.01
952,86.87,0.0452,602,5.623,3.167,-4.96
953,86.99,0.1938,666,6.93,2.626,-0.34
954,87.17,0.1225,659,6.489,2.702,-5.03
955,87.25,0.1325,673,6.85,2.531,-3.29
956,87.58,0.3049,670,7.479,2.229,-1.66
957,87.45,-0.1632,685,6.234,2.347,3.93
958,87.56,0.1665,693,7.176,2.012,5.69
959,87.51,-0.0449,711,7.894,2.242,7.16
960,87.78,0.3353,728,8.826,2.998,-0.13
961,88.03,0.1753,753,8.432,3.392,11.79
962,87.73,-0.2877,717,8.838,3.405,-1.59
963,87.57,-0.1789,757,9.084,3.927,8.44
964,87.67,0.0791,790,9.353,4.132,9.32
965,87.78,0.0177,796,9.68,3.23,10.55
966,87.89,0.1504,759,9.506,3.693,18.36
967,87.87,-0.006,794,9.567,3.905,15.86
968,87.93,0.0146,802,9.805,3.012,16.59
969,88.03,0.0272,808,10.319,2.731,11.66
970,88.01,-0.0582,766,10.548,2.498,21.2
971,88.17,0.22,830,9.942,2.479,11.83
972,87.83,-0.346,786,9.603,1.541,17.2
973,87.92,0.0774,861,10.164,2.496,19.9
974,87.77,-0.1312,832,9.62,2.435,17.56
975,87.91,0.145,817,9.473,3.013,16.39
976,87.88,-0.0213,829,8.803,2.968,17.23
977,87.75,-0.0941,816,8.412,3.449,11.76
978,87.81,0.0761,797,8.626,3.857,16.45
979,87.68,-0.0886,799,8.095,4.248,13.69
980,87.55,-0.1896,800,8.571,3.987,16.02
981,87.32,-0.2248,768,7.419,4.108,11.64
982,87.33,-0.013,786,7.927,3.545,14.4
983,87.41,0.0894,782,7.736,3.594,7.69
984,87.58,0.1624,768,7.245,3.447,12.8
985,87.57,-0.0403,756,7.648,3.629,12.59
986,87.74,0.1535,743,7.439,2.572,5.01
987,87.76,0.064,716,7.97,2.723,5.1
988,87.76,-0.025,711,8.247,2.497,2.86
989,87.87,0.0424,670,9.962,2.921,5.43
990,88.04,0.2068,659,8.45,2.708,-0.76
991,88.01,0.0167,661,9.612,3.493,4.37
992,88.0,-0.0283,653,9.408,3.266,2.31
993,88.0,0.005,590,10.156,4.428,5.1
994,88.04,-0.0045,551,10.14,4.244,3.78
995,87.93,-0.1194,603,10.219,4.362,10.52
996,88.11,0.2354,566,11.596,4.561,6.14
997,88.08,0.0075,563,11.679,4.589,5.23
998,88.18,0.1061,529,10.456,4.483,6.36
999,88.08,-0.1066,500,11.378,4.469,8.43
1000,88.17,0.0059,469,11.351,3.905,7.05
1001,88.26,0.1074,449,10.762,3.438,5.29
1002,88.23,-0.0062,484,11.594,2.991,10.92
1003,88.57,0.3904,464,11.671,3.124,10.8
1004,88.66,0.1911,441,11.308,2.964,3.33
1005,88.97,0.3228,405,11.333,3.644,8.54
1006,89.15,0.2296,409,11.767,3.242,12.91
1007,89.09,-0.1141,401,10.44,3.737,17.88
1008,89.08,0.0426,403,11.036,4.311,17.66
1009,89.18,0.1497,350,11.252,5.029,16.18
1010,89.24,0.1186,409,8.513,4.426,17.69
1011,89.29,0.084,435,9.621,5.074,20.31
1012,89.29,0.0235,395,10.223,5.504,19.06
1013,89.06,-0.1539,409,9.584,4.727,23.2
1014,89.07,-0.0206,418,9.026,5.295,18.3
1015,88.79,-0.2549,398,9.994,4.22,23.94
1016,88.89,0.1557,432,9.747,4.581,19.5
1017,88.83,-0.0999,415,8.595,4.066,21.62
1018,88.77,-0.1157,431,9.926,4.01,23.83
1019,88.78,0.0366,453,9.618,4.121,27.63
1020,88.87,0.0956,457,10.041,4.46,17.09
1021,88.71,-0.1361,470,9.637,3.867,27.7
1022,88.49,-0.1817,461,10.791,4.819,21.63
1023,88.38,-0.148,504,10.933,5.146,24.26
1024,88.13,-0.2404,479,10.727,4.564,29.02
1025,88.03,-0.0406,535,11.365,5.374,21.47
1026,88.32,0.2707,528,12.562,5.841,15.64
1027,88.21,-0.1231,532,12.922,6.338,26.95
1028,88.35,0.0918,571,11.703,6.214,20.93
1029,88.2,-0.117,569,12.921,5.866,19.97
1030,88.29,0.1887,595,12.709,5.72,21.52
1031,88.29,-0.0665,618,12.735,5.869,15.58
1032,88.33,0.0761,651,13.185,5.164,14.75
1033,88.46,0.1767,665,13.828,5.215,12.54
1034,88.77,0.283,671,13.311,4.937,15.86
1035,88.84,0.0573,668,12.472,4.552,12.82
1036,88.91,0.0133,653,12.83,5.473,13.85
1037,88.81,-0.1392,687,12.841,4.939,14.88
1038,88.94,0.1398,693,12.953,5.753,10.33
1039,88.94,0.0383,702,12.134,5.742,10.84
1040,89.11,0.1731,699,11.986,6.083,12.5
1041,89.14,0.0768,702,11.785,5.932,6.17
1042,89.45,0.3119,729,11.752,6.259,16.0
1043,89.19,-0.3146,687,10.286,6.665,16.27
1044,89.18,0.065,712,11.715,6.709,10.68
1045,89.35,0.2277,734,11.043,6.366,13.22
1046,89.33,-0.0506,690,10.793,7.266,13.15
1047,89.25,0.003,681,10.206,7.087,7.41
1048,89.24,0.0173,689,10.885,6.294,10.4
1049,89.07,-0.1674,679,11.801,5.901,13.38
1050,89.12,0.1433,683,10.657,5.549,12.07
1051,89.51,0.2751,695,10.325,5.184,19.28
1052,89.71,0.123,656,11.572,5.596,16.42
1053,89.57,-0.1035,659,11.635,5.559,17.33
1054,89.47,-0.116,626,11.896,5.956,13.5
1055,89.43,-0.0812,617,11.487,6.364,14.37
1056,89.61,0.2485,621,12.778,7.061,17.87
1057,89.51,-0.0764,591,13.216,6.747,24.48
1058,89.42,-0.1439,616,11.086,7.119,17.78
1059,89.57,0.121,574,13.594,7.18,22.14
1060,89.72,0.1901,568,14.156,7.449,25.04
1061,89.68,0.0489,541,13.557,7.015,22.63
1062,89.53,-0.2487,543,13.121,7.658,22.92
1063,89.31,-0.2049,524,14.341,7.102,24.66
1064,89.22,-0.1093,526,15.418,6.278,23.3
1065,88.9,-0.4068,494,14.544,6.389,19.62
1066,89.02,0.1161,523,15.428,6.509,22.85
1067,88.94,-0.1622,553,14.377,6.201,31.08
1068,89.02,0.0553,479,13.947,5.785,23.22
1069,89.3,0.3673,548,13.475,6.24,30.57
1070,89.48,0.2081,511,14.334,6.345,21.33
1071,89.32,-0.1286,532,12.725,6.344,26.21
1072,89.45,0.1646,497,12.819,6.951,22.78
