sequence,Price,Return,Volume,Volatility,BidAskSpread,OrderFlowImbalance
537,98.05,0.3198,678,10.701,5.573,27.77
538,98.26,0.1664,720,10.799,5.899,26.69
539,98.43,0.2152,682,10.891,5.475,28.71
540,98.47,0.0535,680,12.03,5.79,28.58
541,98.64,0.2293,624,11.495,5.327,28.62
542,98.52,-0.2575,640,11.57,6.015,28.33
543,98.66,0.1364,603,13.059,5.957,23.17
544,98.67,-0.1433,615,12.622,6.919,29.36
545,98.86,0.2011,621,13.255,6.757,22.88
546,98.95,0.085,568,13.296,6.588,22.15
547,98.81,-0.1896,577,13.058,7.077,19.94
548,98.85,0.0545,596,13.7,7.376,25.87
549,99.04,0.2059,571,13.977,7.47,19.93
550,98.89,-0.1037,563,13.824,7.068,17.87
551,98.82,-0.0016,525,13.548,6.782,20.66
552,98.72,-0.1003,528,13.757,7.082,16.44
553,98.51,-0.2262,546,14.209,6.519,20.73
554,98.66,0.113,482,14.363,6.261,18.21
555,98.87,0.2652,526,14.296,5.909,14.99
556,98.99,0.1212,503,13.382,5.779,12.82
557,99.04,0.0293,506,14.244,6.161,14.18
558,99.04,0.0267,559,13.897,6.03,12.71
559,99.08,0.0081,526,13.381,6.534,13.47
560,98.97,-0.1203,512,12.719,6.729,13.36
561,99.11,0.1343,541,12.359,6.691,12.82
562,99.26,0.2046,511,12.772,6.956,10.6
563,99.41,0.0852,539,13.667,8.003,17.56
564,99.33,-0.1415,557,11.626,7.78,18.25
565,99.34,-0.023,527,12.61,7.891,13.33
566,99.31,-0.0647,573,12.375,7.084,10.63
567,99.57,0.223,547,11.092,7.291,4.9
568,99.6,0.058,567,11.71,6.795,9.11
569,99.31,-0.3144,624,12.093,6.307,17.35
570,99.37,0.1432,583,12.134,5.936,17.27
571,99.64,0.323,640,12.757,6.422,17.48
572,99.74,0.0959,666,13.095,6.25,17.08
573,99.87,0.1173,698,11.808,6.394,22.16
574,99.87,0.0308,689,13.731,6.78,18.7
575,99.56,-0.1845,724,12.824,6.674,17.37
576,99.29,-0.2588,693,13.105,7.08,17.91
577,99.09,-0.2442,747,13.989,6.991,17.13
578,99.06,-0.0265,739,13.846,7.516,23.81
579,99.1,0.2065,776,13.907,7.746,19.36
580,99.2,0.0474,778,15.101,7.888,23.26
581,99.14,-0.0752,801,14.845,7.972,22.75
582,99.28,0.1367,810,14.345,8.064,24.74
583,99.23,-0.0787,800,15.681,7.043,28.33
584,99.11,-0.0469,817,15.243,6.585,28.78
585,99.24,0.0863,835,15.225,7.172,22.16
586,99.09,-0.1506,818,14.919,6.604,28.45
587,98.68,-0.3916,826,14.158,6.507,29.14
588,98.51,-0.1379,922,14.906,5.84,22.92
589,98.52,-0.0049,848,14.678,6.396,29.47
590,98.05,-0.4612,885,13.915,6.427,26.54
591,97.99,-0.0638,899,13.647,6.941,19.37
592,97.94,-0.2273,914,13.958,7.138,24.24
593,97.72,-0.1818,923,13.305,7.662,23.05
594,97.5,-0.216,903,13.151,6.721,19.56
595,97.43,-0.0806,883,13.346,7.443,22.6
596,97.34,-0.0393,905,12.959,8.03,21.75
597,97.53,0.0967,927,13.24,7.46,14.0
598,97.59,0.1184,885,13.39,7.353,21.38
599,97.35,-0.267,895,12.247,6.624,16.14
600,97.22,-0.1762,897,12.783,6.619,19.71
601,97.33,0.055,844,12.313,6.027,16.14
602,97.62,0.3053,848,12.463,6.083,20.79
603,97.68,0.0287,849,12.051,5.465,11.33
604,97.74,0.0872,858,13.766,5.619,14.35
605,98.02,0.2124,811,13.166,5.959,6.02
606,98.02,0.063,801,13.408,5.583,14.14
607,97.99,-0.0504,767,12.92,5.917,11.26
608,97.78,-0.1125,764,14.074,6.154,8.32
609,97.72,-0.0474,776,14.164,6.514,4.08
610,98.05,0.3149,759,14.686,7.044,11.73
611,97.85,-0.2159,713,14.502,6.848,12.0
612,97.87,-0.0824,742,15.015,6.985,10.25
613,97.67,-0.2115,717,14.835,7.137,8.59
614,97.7,-0.0311,704,15.231,5.994,10.33
615,97.85,0.1136,694,15.386,6.543,9.83
616,97.83,0.0857,677,15.975,6.212,10.65
617,97.96,0.0717,667,15.105,5.573,8.18
618,98.08,0.1532,684,15.004,5.317,9.82
619,98.17,0.1109,679,16.053,5.398,19.47
620,98.44,0.2603,661,14.524,5.323,11.55
621,98.58,0.1298,655,14.785,5.21,10.39
622,98.56,-0.0602,658,14.183,5.553,16.5
623,98.48,0.0093,624,14.245,4.895,14.8
624,98.37,-0.0778,623,14.263,5.199,17.92
625,98.46,0.145,646,13.834,6.203,14.01
626,98.44,-0.1165,647,14.313,6.486,10.73
627,98.87,0.4233,616,14.135,6.605,16.32
628,99.17,0.243,651,12.451,6.258,19.12
629,99.16,0.0463,666,12.01,6.186,19.48
630,99.14,-0.0409,725,13.47,6.589,16.63
631,99.42,0.2376,657,12.366,5.282,18.48
632,99.16,-0.2544,667,12.638,5.412,20.65
633,99.12,-0.0358,712,12.356,4.728,17.79
634,99.28,0.1618,704,12.327,4.579,24.04
635,99.17,-0.0324,753,12.011,4.583,20.15
636,99.13,0.0021,709,11.914,4.518,14.89
637,99.1,-0.0184,763,13.252,4.185,24.77
638,99.22,0.1537,759,13.314,4.838,21.56
639,99.27,0.0264,761,12.957,5.193,20.53
640,99.35,0.0126,814,13.976,4.768,24.59
641,99.47,0.1112,830,13.893,5.321,19.98
642,99.5,-0.0928,849,14.072,5.073,19.06
643,99.69,0.2356,858,14.68,5.793,17.41
644,99.6,-0.1096,841,14.345,5.89,18.89
645,99.41,-0.2908,869,14.601,5.258,10.69
646,99.16,-0.2398,883,14.863,5.54,2.76
647,98.94,-0.0881,909,15.152,4.925,8.34
648,98.88,-0.0979,927,15.297,3.865,8.42
649,99.05,0.1662,928,15.42,4.587,5.6
650,99.1,0.0683,931,15.124,4.002,10.96
651,99.03,-0.133,889,13.814,3.664,1.65
652,98.88,-0.0667,932,13.755,3.644,2.7
653,98.82,-0.0833,954,14.697,3.743,5.18
654,98.78,-0.0292,948,14.221,3.433,-0.15
655,98.71,-0.0279,942,13.709,3.893,4.87
656,98.5,-0.2086,974,13.022,4.391,-2.94
657,98.44,-0.0235,956,12.996,4.635,1.06
658,98.61,0.0833,938,13.065,4.605,-3.07
659,98.29,-0.3882,976,12.268,4.71,-5.26
660,98.26,-0.0183,907,12.56,5.147,-4.81
661,97.95,-0.3464,930,12.778,4.606,0.62
662,97.99,0.001,924,12.316,4.909,-2.76
663,97.88,-0.1079,858,12.173,3.514,1.06
664,97.57,-0.2789,894,12.487,3.47,0.51
665,97.58,0.0832,872,11.982,4.096,-4.52
666,97.86,0.3702,856,12.192,2.768,-7.46
667,97.87,0.0881,872,12.4,2.652,0.8
668,98.04,0.2207,829,11.785,2.444,-1.77
669,98.03,-0.0563,825,12.574,3.501,2.87
670,97.7,-0.3729,804,13.851,3.046,3.56
671,97.77,0.0054,759,13.002,3.418,7.12
672,97.69,-0.0909,813,12.402,3.305,12.19
673,97.46,-0.215,763,12.962,3.789,7.88
674,97.57,0.2107,765,13.568,3.903,6.34
675,97.6,-0.004,747,13.634,4.412,1.67
676,97.51,-0.0579,724,13.865,4.704,5.86
677,97.62,0.0898,746,13.362,4.612,3.91
678,97.47,-0.1483,687,13.688,3.449,9.64
679,97.55,-0.0095,674,14.086,3.512,5.32
680,97.39,-0.035,663,13.808,3.524,10.75
681,97.45,0.0739,624,14.834,3.416,7.41
682,97.26,-0.1856,631,13.728,2.615,9.74
683,97.46,0.2057,634,13.878,2.51,5.5
684,97.47,-0.0564,594,13.796,2.698,6.65
685,97.66,0.2359,628,13.431,2.476,2.9
686,97.51,-0.1283,605,12.773,3.078,9.32
687,97.41,-0.05,581,12.978,2.543,4.65
688,97.5,0.1826,577,12.471,2.852,5.35
689,97.06,-0.3974,612,12.305,3.071,8.64
690,96.87,-0.2118,593,11.708,3.502,5.58
691,96.99,0.1118,631,11.593,3.712,3.93
692,97.02,-0.0324,576,12.029,4.017,-2.5
693,97.14,0.2376,593,11.639,3.564,5.01
694,97.05,-0.1478,615,11.299,3.7,-0.4
695,97.1,0.1161,608,10.651,3.257,-2.08
696,96.95,-0.1869,631,11.285,2.824,-0.1
697,96.71,-0.2245,637,11.148,2.877,2.74
698,96.41,-0.288,690,10.432,3.226,-5.65
699,96.29,-0.1662,682,10.896,1.938,-3.59
700,96.17,-0.069,669,11.81,2.118,-2.82
701,96.03,-0.0906,673,11.655,1.913,-10.86
702,95.46,-0.5601,693,11.595,2.554,-13.48
703,95.12,-0.29,689,11.952,2.485,-7.19
704,95.0,-0.025,719,10.932,3.683,-8.42
705,95.0,-0.0503,718,12.513,3.345,-11.41
706,94.87,-0.1478,750,12.478,3.251,-10.63
707,94.7,-0.2365,740,12.338,3.259,-15.91
708,94.31,-0.4213,739,13.48,4.211,-10.43
709,94.57,0.2519,783,12.8,4.022,-8.63
710,94.36,-0.2157,769,12.447,4.054,-13.73
711,94.57,0.2199,799,12.59,2.981,-17.27
712,94.76,0.2815,813,13.022,3.093,-15.07
713,94.76,0.05,807,12.806,2.444,-14.39
714,94.64,-0.1414,807,13.18,3.026,-13.4
715,94.62,0.0124,801,12.999,1.918,-11.77
716,94.4,-0.2371,803,13.068,2.611,-12.0
717,94.4,0.0543,829,12.192,2.454,-5.09
718,94.36,-0.0558,775,12.112,2.616,-3.41
719,94.4,0.0387,814,11.536,2.868,-13.62
720,94.51,0.0377,841,11.355,3.258,-7.44
721,94.73,0.2007,834,11.093,3.678,-13.46
722,94.64,0.0105,824,10.876,3.566,-7.09
723,94.76,-0.0054,836,9.928,3.75,-3.77
724,94.6,-0.156,802,10.099,3.952,-2.49
725,94.43,-0.1987,791,9.721,4.018,-12.09
726,94.31,-0.1516,761,9.843,3.933,-2.51
727,94.13,-0.1137,784,9.672,3.609,-0.61
728,94.24,0.0779,734,9.241,3.467,1.94
729,94.35,0.0301,740,9.228,3.175,-4.61
730,94.51,0.1512,740,8.978,3.11,0.35
731,94.48,-0.0389,716,9.466,2.794,1.4
732,94.49,0.0468,714,8.701,2.198,0.05
733,94.38,-0.0417,667,10.558,2.431,-3.54
734,94.18,-0.1611,607,10.077,2.847,-5.5
735,94.23,0.0861,626,9.776,3.397,-2.82
736,94.24,-0.0165,619,10.329,3.12,-5.15
737,94.05,-0.2326,597,11.07,4.181,-2.79
738,94.12,0.0808,565,11.131,3.932,-5.61
739,93.84,-0.254,554,11.391,4.878,-8.91
740,93.79,-0.0041,533,10.84,4.821,-11.89
741,93.68,-0.0864,545,12.166,4.62,-11.44
742,93.59,-0.125,486,11.656,4.809,-15.16
743,93.41,-0.2146,479,10.941,4.442,-13.72
744,93.54,0.1891,451,11.439,3.683,-18.96
745,93.61,0.1156,456,11.274,4.006,-19.32
746,93.77,0.0691,446,11.453,2.722,-20.53
747,93.78,0.0336,478,11.001,3.073,-16.5
748,93.57,-0.1841,429,10.602,2.823,-18.56
749,93.51,-0.1086,443,10.203,3.509,-17.28
750,93.32,-0.2519,446,10.093,3.862,-21.32
751,93.38,0.1015,375,9.744,3.473,-23.26
752,93.55,0.1946,385,9.464,3.83,-22.77
753,93.59,-0.0289,377,8.834,4.393,-25.9
754,93.5,-0.1014,410,10.18,4.771,-17.94
755,93.43,-0.002,407,8.756,4.983,-19.01
756,93.46,0.0018,369,8.887,5.322,-27.98
757,93.24,-0.1375,366,8.654,5.614,-23.38
758,93.25,-0.0531,419,8.361,5.69,-19.45
759,93.28,0.0912,406,8.091,5.572,-27.34
760,93.19,-0.0979,402,8.247,4.828,-27.36
761,93.13,-0.1159,419,8.932,4.273,-25.3
762,93.15,0.0055,436,7.131,4.084,-20.46
763,93.02,-0.083,455,7.14,3.856,-25.3
764,92.89,-0.193,507,8.234,3.942,-24.79
765,93.01,0.1704,443,6.45,4.436,-24.37
766,93.04,0.065,475,8.133,4.234,-16.56
767,93.29,0.1279,525,9.263,4.442,-19.1
768,93.14,-0.1371,517,8.116,5.068,-19.74
769,92.87,-0.209,535,9.482,5.103,-15.84
770,93.0,0.0999,520,8.637,5.4,-20.69
771,93.14,0.0039,559,10.234,6.025,-16.03
772,93.03,-0.0735,550,9.226,5.67,-13.21
773,92.8,-0.1714,601,9.805,6.393,-11.35
774,92.79,0.0662,597,9.903,5.48,-6.98
775,92.52,-0.318,624,9.647,5.453,-11.65
776,92.47,-0.1124,632,9.983,5.485,-13.1
777,92.13,-0.3637,652,9.798,5.023,-13.57
778,92.09,0.0214,687,9.776,5.139,-12.84
779,91.77,-0.3761,682,10.093,4.883,-9.19
780,91.72,-0.0415,700,8.958,4.681,-8.4
781,91.94,0.1319,742,8.949,4.639,-11.41
782,91.89,0.0252,703,8.819,5.666,-9.42
783,91.99,0.1029,713,8.241,5.537,-14.35
784,91.89,-0.1026,703,9.138,5.704,-14.0
785,91.74,0.0276,701,7.392,5.957,-15.14
786,91.5,-0.1855,665,7.909,6.328,-13.33
787,91.64,0.1709,725,7.148,6.642,-14.19
788,91.62,-0.0242,726,7.097,6.966,-18.17
789,91.85,0.2165,712,6.403,6.793,-16.91
790,91.65,-0.2731,708,6.386,6.497,-14.35
791,91.6,-0.0068,702,7.308,6.01,-10.85
792,91.59,-0.0201,670,6.63,5.882,-19.78
793,91.78,0.1801,731,5.864,5.209,-22.38
794,92.03,0.1688,669,5.641,5.8,-18.46
795,91.91,-0.0564,661,6.398,5.618,-23.94
796,91.72,-0.187,642,6.252,5.856,-23.48
797,91.43,-0.2774,638,7.005,5.217,-27.18
798,91.6,0.1482,664,6.127,6.144,-22.39
799,91.56,-0.0121,643,7.366,6.343,-24.65
800,91.44,-0.0806,590,7.066,7.107,-25.46
801,91.4,-0.0075,607,8.416,6.03,-25.36
802,90.98,-0.4708,597,8.027,6.583,-24.95
803,90.69,-0.3826,650,8.733,6.785,-26.84
804,90.8,0.1,540,9.027,7.36,-32.39
805,90.82,0.0495,554,8.137,7.293,-24.04
806,90.81,-0.1435,557,7.7,7.182,-27.25
807,90.62,-0.2363,524,8.606,6.868,-26.81
808,90.67,0.0217,531,7.857,6.645,-22.6
809,90.9,0.2286,520,8.561,6.539,-24.3
810,90.67,-0.1671,540,8.867,6.001,-23.96
811,90.63,-0.0618,520,8.986,5.848,-22.32
812,90.53,-0.0615,536,8.268,5.834,-31.87
813,90.54,-0.0064,518,7.524,5.451,-21.25
814,90.49,0.0075,515,7.495,6.399,-26.81
815,90.43,-0.1012,543,6.907,6.333,-21.09
816,90.25,-0.1792,501,7.4,6.772,-18.56
817,90.2,-0.004,534,6.576,7.167,-19.76
818,90.06,-0.1403,529,7.012,7.713,-13.82
819,89.99,-0.1948,501,6.525,7.952,-17.98
820,89.94,-0.0755,547,6.135,8.134,-13.87
821,89.99,0.0719,563,5.263,7.66,-17.69
822,89.85,-0.1361,560,6.064,7.465,-14.11
823,89.75,-0.156,596,5.173,7.305,-11.36
824,89.86,0.0825,553,5.333,6.944,-15.72
825,89.78,-0.0474,606,5.671,6.82,-13.23
826,89.69,-0.0452,619,5.716,6.249,-8.64
827,89.77,0.1018,651,5.136,6.043,-14.74
828,89.76,-0.0476,630,6.386,5.795,-12.96
829,89.72,-0.0869,641,5.152,6.265,-9.58
830,89.71,0.0913,677,6.749,5.865,-12.82
831,89.47,-0.296,666,6.524,6.651,-9.79
832,89.49,0.079,713,6.323,6.889,-14.57
833,89.64,0.1543,750,6.461,8.042,-10.09
834,89.68,0.0659,768,7.798,7.976,-12.33
835,89.39,-0.2644,767,7.982,7.659,-12.86
836,89.39,-0.0208,758,7.882,8.1,-7.59
837,89.21,-0.1515,775,6.776,7.854,-18.79
838,89.12,-0.1314,833,8.048,7.522,-17.88
839,89.1,-0.047,839,6.817,6.967,-17.71
840,88.87,-0.2159,833,8.111,7.026,-18.08
841,89.03,0.0196,845,7.165,6.064,-20.4
842,88.98,0.0141,837,7.804,6.238,-20.43
843,89.05,0.0653,859,8.351,6.166,-26.33
844,89.11,0.0365,857,6.763,5.961,-25.04
845,89.27,0.1036,932,6.962,6.236,-22.83
846,89.41,0.1259,882,6.46,5.926,-23.74
847,89.15,-0.3363,901,6.18,6.499,-19.93
848,89.12,-0.089,857,5.505,6.674,-25.94
849,88.76,-0.3968,922,6.716,6.952,-24.08
850,88.66,-0.1059,892,6.061,7.704,-28.24
851,88.73,0.0664,874,5.819,7.18,-22.7
852,88.84,0.0649,883,4.741,7.826,-29.23
853,89.0,0.1314,900,4.743,7.09,-27.81
854,88.91,-0.0602,896,5.561,7.062,-25.44
855,88.93,-0.0231,861,5.046,7.215,-27.78
856,88.92,0.0612,855,4.356,6.647,-26.2
857,89.09,0.1935,856,5.491,6.175,-25.29
858,89.3,0.1765,839,5.072,6.136,-20.14
859,89.22,-0.1503,838,5.241,5.335,-27.5
860,89.77,0.548,829,5.613,5.658,-19.69
861,89.75,0.0293,813,5.352,6.113,-23.32
862,89.68,-0.0707,744,5.375,5.418,-19.23
863,89.75,0.0741,787,5.923,5.992,-18.14
864,89.85,0.0181,781,5.431,6.196,-16.14
865,89.92,0.1059,733,5.798,6.825,-12.2
866,89.81,-0.1702,741,6.029,6.493,-14.48
867,90.02,0.2865,704,6.876,7.112,-10.21
868,90.02,-0.0021,712,6.705,6.708,-9.56
869,90.24,0.3037,700,6.994,6.576,-10.57
870,90.45,0.2344,737,7.399,6.47,-13.79
871,90.25,-0.2996,717,7.615,6.607,-4.64
872,90.1,-0.1576,673,7.576,5.932,-5.05
873,89.95,-0.1239,665,7.78,5.319,-10.65
874,89.99,0.1078,659,7.443,5.276,-4.96
875,90.0,-0.0002,654,7.66,5.324,-5.14
876,90.05,0.0666,696,6.98,5.165,-13.71
877,89.93,-0.2066,685,7.404,4.905,-3.13
878,90.0,0.0771,601,7.062,5.254,-9.91
879,90.22,0.2045,641,6.347,6.107,-5.36
880,90.03,-0.1629,604,6.124,6.023,-10.82
881,90.01,-0.0268,670,5.656,6.523,-9.02
882,90.06,0.0337,627,5.209,6.581,-8.5
883,90.05,-0.0166,652,5.02,6.197,-8.4
884,90.03,0.0137,636,4.585,6.606,-4.93
885,90.31,0.3506,664,4.187,6.391,-10.53
886,90.52,0.2521,674,4.5,5.995,-7.35
887,90.67,0.1986,685,4.963,5.692,-12.95
888,90.57,-0.1504,698,4.327,5.143,-12.55
889,90.93,0.2793,690,3.846,4.478,-11.88
890,91.0,0.0148,705,3.943,4.808,-14.32
891,90.93,-0.1243,749,4.624,4.546,-15.25
892,90.9,-0.0052,737,4.983,3.921,-18.5
893,90.85,-0.0614,725,5.683,4.539,-19.07
894,91.19,0.3226,776,5.955,5.153,-13.22
895,91.24,0.1674,762,6.026,4.624,-23.28
896,91.27,0.0158,787,6.085,4.99,-14.08
897,90.97,-0.2561,852,5.632,5.225,-18.75
898,91.11,0.1347,859,6.99,5.437,-16.14
899,90.97,-0.1934,842,6.533,5.603,-20.93
900,90.82,-0.2344,840,7.602,5.865,-20.03
901,90.94,0.0828,905,7.491,5.672,-15.31
902,90.83,-0.0863,829,8.043,4.903,-17.27
903,90.98,0.1744,866,8.607,4.525,-19.47
904,91.17,0.2555,893,7.836,5.093,-11.0
905,90.93,-0.2191,924,8.13,4.455,-14.66
906,90.93,0.0973,875,8.314,3.619,-12.19
907,90.72,-0.2505,920,7.699,3.74,-7.96
908,90.73,-0.0235,925,8.559,3.429,-14.59
909,90.89,0.199,969,6.65,3.873,-13.05
910,90.71,-0.191,918,7.027,3.851,-7.53
911,91.0,0.3465,1015,5.994,4.008,-8.5
912,90.97,0.0564,979,7.623,4.22,-5.92
913,90.81,-0.138,938,6.854,5.149,-6.74
914,90.81,-0.0167,947,6.708,4.886,-12.59
915,90.95,0.0099,934,6.003,4.897,-5.78
916,90.76,-0.2016,936,5.63,4.691,1.01
917,90.78,0.0328,897,5.239,4.498,3.79
918,90.59,-0.2584,934,4.362,4.921,5.29
919,90.78,0.2188,921,5.515,4.181,0.35
920,90.82,0.0514,899,5.715,4.042,1.88
921,90.77,-0.0398,912,4.997,3.821,2.18
922,90.94,0.217,845,4.981,3.141,-1.51
923,90.76,-0.1012,838,6.558,3.084,8.96
924,90.71,-0.1001,867,5.418,2.778,3.56
925,91.0,0.28,828,6.673,2.327,7.86
926,90.99,0.0081,787,6.005,2.985,7.69
927,91.2,0.2936,819,6.843,3.087,1.83
928,91.23,0.0421,757,6.237,3.499,0.58
929,91.13,-0.0643,793,8.376,4.293,3.02
930,91.1,-0.0239,763,7.805,4.163,4.75
931,91.12,0.0289,731,7.858,4.516,-2.58
932,91.06,-0.0434,735,8.613,4.309,-3.45
933,90.94,-0.0604,682,7.929,4.05,0.96
934,90.82,-0.086,673,8.866,3.647,-1.8
935,90.6,-0.1722,689,8.831,3.509,-3.56
936,90.62,0.0247,649,7.902,3.274,-0.37
937,90.67,0.0452,664,9.181,2.771,-1.82
938,90.78,0.1089,649,8.867,2.678,0.97
939,90.51,-0.2212,619,8.62,2.382,-4.77
940,90.63,0.1243,574,8.078,2.311,-2.09
941,90.62,-0.0841,609,8.565,2.285,-7.09
942,90.4,-0.1942,628,8.145,2.976,-4.98
943,90.41,-0.0497,578,7.073,2.818,-3.71
944,90.52,0.0017,616,6.78,2.817,-6.25
945,90.6,0.0664,592,7.208,2.969,-7.97
946,90.7,0.1886,577,6.892,4.002,-8.65
947,90.83,0.1772,597,6.276,3.885,-4.07
948,90.96,0.1568,567,6.573,3.868,-1.59
949,90.94,-0.0571,620,5.433,4.048,-1.22
950,90.62,-0.3785,654,6.567,3.003,-3.79
951,90.49,-0.178,631,5.65,3.119,-3.81
952,90.54,0.0219,626,5.583,2.743,-1.67
953,90.46,-0.1201,617,6.508,2.231,-5.81
954,90.55,0.0958,635,7.521,2.109,-1.72
955,90.66,0.1195,671,7.486,2.391,-0.66
956,90.65,-0.0511,676,6.993,1.809,2.38
957,90.93,0.2967,675,7.007,2.142,3.0
958,90.77,-0.2705,705,7.092,2.397,5.58
959,90.9,0.0974,722,8.407,2.709,4.17
960,90.82,-0.111,687,8.377,3.5,4.35
961,90.69,-0.1675,732,8.702,3.876,6.58
962,90.77,0.0656,707,9.191,4.004,7.37
963,90.67,-0.1157,742,9.797,3.435,7.98
964,90.79,0.131,771,9.374,3.182,5.0
965,90.6,-0.1653,797,9.532,4.159,8.3
966,90.6,-0.0935,775,9.69,4.018,10.04
967,90.47,-0.0894,777,10.385,2.927,16.03
968,90.42,-0.0213,787,10.029,2.849,16.5
969,90.36,0.0003,815,11.12,2.821,9.89
970,90.19,-0.102,806,9.67,2.214,19.27
971,90.28,0.1825,804,9.053,2.012,13.26
972,90.09,-0.1246,835,9.358,1.895,14.49
973,89.94,-0.1506,805,10.489,2.34,12.17
974,90.07,0.2072,853,9.852,2.307,12.87
975,90.22,0.1472,819,9.164,2.875,12.37
976,90.32,0.0827,782,7.995,2.84,15.79
977,90.37,0.0579,833,8.282,3.454,13.7
978,90.71,0.4385,819,8.071,3.156,9.24
979,90.53,-0.1221,801,8.576,4.136,12.9
980,90.43,-0.0968,797,7.526,4.256,13.98
981,90.28,-0.1404,786,7.316,4.198,12.66
982,90.42,0.0986,743,7.085,4.227,13.93
983,90.47,0.1,727,7.214,3.101,5.83
984,90.65,-0.0075,745,8.1,3.818,12.46
985,90.81,0.1635,742,8.086,2.717,11.54
986,90.78,-0.0379,693,8.223,2.599,8.61
987,90.67,-0.1399,708,8.22,2.343,3.4
988,90.54,-0.0889,684,8.205,2.743,8.67
989,90.89,0.3338,643,8.802,3.142,12.87
990,91.05,0.2406,630,8.669,3.537,6.95
991,91.16,0.0443,616,8.727,3.278,7.08
992,91.13,0.0788,586,9.652,3.227,4.25
993,91.12,-0.0375,594,10.161,3.889,3.85
994,91.09,0.0088,552,9.997,3.961,-0.64
995,91.06,-0.0525,577,11.187,4.411,5.03
996,90.73,-0.3644,538,11.478,4.697,6.7
997,90.74,0.0201,525,10.961,4.902,-2.18
998,90.71,0.0091,549,11.026,3.651,3.39
999,90.79,0.0467,475,11.272,4.194,7.82
1000,90.85,0.0256,492,11.36,4.329,6.72
1001,91.01,0.1326,442,11.192,3.521,12.73
1002,91.04,-0.0366,448,11.763,3.631,4.34
1003,91.19,0.0883,421,11.317,3.171,6.2
1004,90.84,-0.3403,419,11.832,3.299,8.4
1005,90.71,-0.0869,444,11.15,3.341,10.89
1006,91.01,0.3363,404,10.336,3.785,10.18
1007,90.86,-0.1486,385,9.943,4.071,11.84
1008,90.86,0.0063,398,10.166,3.994,15.98
1009,91.01,0.0161,403,9.999,4.738,10.87
1010,90.91,-0.1353,405,9.896,4.752,16.23
1011,91.06,0.1259,405,10.225,4.871,19.2
1012,90.89,-0.1517,356,9.949,5.06,14.46
1013,90.65,-0.223,407,10.012,4.756,22.0
1014,90.49,-0.1624,463,9.68,4.928,21.9
1015,90.29,-0.2031,413,8.488,4.694,23.84
1016,90.33,0.1528,417,10.198,4.686,25.93
1017,90.33,-0.0471,440,9.121,4.21,25.07
1018,90.42,0.0978,395,10.138,4.153,23.86
1019,90.31,-0.1333,431,9.722,3.969,28.04
1020,90.74,0.3933,478,9.176,3.796,23.11
1021,90.77,0.0148,474,10.244,3.895,22.79
1022,90.81,0.0465,462,9.45,4.175,23.28
1023,90.93,0.0763,480,10.199,4.017,23.61
1024,90.94,0.1048,481,11.072,5.252,19.91
1025,90.89,-0.0575,532,10.869,5.369,28.14
1026,90.95,0.0501,558,11.597,5.921,24.15
1027,91.14,0.2633,524,12.666,5.934,22.3
1028,91.28,0.2242,591,12.328,6.246,27.63
1029,91.47,0.2537,580,12.372,6.18,21.03
1030,91.43,0.0194,618,12.753,5.118,23.28
1031,91.36,-0.166,643,13.388,5.515,16.78
1032,91.71,0.3182,636,12.379,5.749,14.8
1033,91.72,-0.0061,671,13.998,5.06,22.06
1034,91.83,0.0768,659,13.527,5.308,17.16
1035,91.99,0.2295,687,12.77,5.069,17.81
1036,92.24,0.3042,672,12.924,4.399,9.4
1037,92.08,-0.2057,699,12.327,4.657,12.21
1038,92.05,-0.1022,706,12.592,5.038,15.78
1039,92.03,-0.1066,692,11.952,5.088,16.78
1040,92.02,-0.0712,688,11.808,5.662,8.84
1041,91.7,-0.3169,693,11.698,6.146,9.37
1042,91.72,0.0534,733,11.004,6.447,8.46
1043,91.33,-0.4276,703,10.73,6.689,10.43
1044,91.41,0.156,713,11.694,6.699,12.29
1045,91.53,0.1029,751,10.41,6.689,15.16
1046,91.65,0.1427,674,10.214,7.548,14.38
1047,91.5,-0.2079,678,11.138,6.592,11.5
1048,91.68,0.1583,685,10.298,5.925,18.76
1049,91.58,-0.1664,686,10.173,6.039,13.53
1050,91.42,-0.155,670,9.864,5.278,11.23
1051,91.3,-0.0792,704,10.861,4.967,10.93
1052,91.2,-0.1118,645,10.775,5.04,10.11
1053,91.26,0.043,629,11.636,5.752,18.56
1054,91.4,0.2068,643,12.673,6.159,15.32
1055,91.11,-0.3154,621,12.229,5.445,21.64
1056,91.05,-0.004,610,13.131,6.731,17.1
1057,91.21,0.1711,600,13.462,6.399,21.23
1058,91.26,0.0155,586,13.351,7.639,29.46
1059,91.35,0.0489,596,13.546,7.485,22.85
1060,91.15,-0.1985,539,14.366,7.418,31.0
1061,91.31,0.2054,607,13.338,7.347,21.96
1062,91.09,-0.2315,573,13.986,7.205,24.19
1063,91.13,-0.0247,553,14.675,6.798,23.96
1064,91.35,0.1887,562,15.083,6.588,28.86
1065,91.64,0.3402,517,14.691,6.448,27.68
1066,91.73,0.1024,524,14.877,6.172,26.06
1067,91.87,0.1286,542,13.734,5.87,26.21
1068,91.78,-0.0875,521,13.728,5.599,36.21
1069,91.72,0.0352,516,14.491,6.188,28.93
1070,91.9,0.0453,529,12.661,5.92,28.35
1071,91.91,-0.0614,508,13.53,6.56,28.19
1072,91.89,0.0388,493,14.189,6.79,29.2
